#slamdunk v0.2.4	3	sample info:	chase_3h_R3_34521	38	chase	180
#annotation:	170614custom_mESCannotation_counting_Thomas.bed	5a451868b8f3be84e2040f5872bce883
Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr17	28906521	28906771	1700030A11Rik	250	+	0	0	68	0	0	0	0	0	-1.0	-1.0
chr8	72460287	72460541	1700030K09Rik	254	+	0.00291545189504	2.70129921829	55	343	1	38	1	0	-1.0	-1.0
chr8	121547402	121547652	1700030M09Rik	250	+	0	0	55	0	0	0	0	0	-1.0	-1.0
chr17	36933182	36933432	1700031A10Rik	250	+	0.0	0.426520929204	73	73	0	6	0	0	-1.0	-1.0
chr18	52663481	52663731	1700034E13Rik	250	+	0	0	75	0	0	0	0	0	-1.0	-1.0
chr6	41685467	41685717	1700034O15Rik	250	+	0	0	56	0	0	0	0	0	-1.0	-1.0
chr3	85331777	85332027	1700036G14Rik	250	+	0	0	76	0	0	0	0	0	-1.0	-1.0
chr9	57185860	57186110	1700041C23Rik	250	+	0	0	93	0	0	0	0	0	-1.0	-1.0
chr4	116174047	116174297	1700042G07Rik	250	+	0	0	91	0	0	0	0	0	-1.0	-1.0
chr11	11885071	11885321	1700042O10Rik	250	+	0.0	0.071086821534	72	10	0	1	0	0	-1.0	-1.0
chr14	118397915	118398165	1700044C05Rik	250	+	0.0	0.071086821534	85	8	0	1	0	0	-1.0	-1.0
chr18	49524191	49524441	1700044K03Rik	250	+	0.0	0.213260464602	73	18	0	3	0	3	-1.0	-1.0
chr8	26096270	26096520	1700047A11Rik	250	+	0	0	54	0	0	0	0	0	-1.0	-1.0
chr15	11969833	11970083	1700047G03Rik	250	+	0	0	96	0	0	0	0	0	-1.0	-1.0
chr12	55138762	55139012	1700047I17Rik2	250	+	0.0341463414634	1.42173643068	51	205	7	20	7	20	-1.0	-1.0
chr12	55139342	55139592	1700047I17Rik2	250	+	0.0	0.284347286136	64	52	0	4	0	4	-1.0	-1.0
chr12	55141832	55142082	1700047I17Rik2	250	+	0.00184501845018	4.76281704278	64	542	1	67	1	67	-1.0	-1.0
chr12	55216896	55217146	1700047I17Rik2	250	+	0.0215827338129	2.9145596829	64	417	9	41	9	41	-1.0	-1.0
chr5	108768667	108768917	1700047L14Rik	250	+	0.0	0.213260464602	63	15	0	3	0	3	-1.0	-1.0
chr1	182303039	182303289	1700047M11Rik	250	+	0	0	66	0	0	0	0	0	-1.0	-1.0
chr9	121946766	121947016	1700048O20Rik	250	+	0.0	0.142173643068	62	13	0	2	0	2	-1.0	-1.0
chr6	147702124	147702374	1700049E15Rik	250	+	0	0	83	0	0	0	0	0	-1.0	-1.0
chr14	41932457	41932707	1700049E17Rik1	250	+	0	0	122	0	0	0	0	0	-1.0	-1.0
chr6	100533176	100533426	1700049E22Rik	250	+	0.0	0.142173643068	63	15	0	2	0	0	-1.0	-1.0
chr11	72268306	72268556	1700051A21Rik	250	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr19	53084142	53084392	1700054A03Rik	250	+	0	0	59	0	0	0	0	0	-1.0	-1.0
chr6	112212268	112212518	1700054K19Rik	250	+	0	0	62	0	0	0	0	0	-1.0	-1.0
chr2	118307916	118308166	1700054M17Rik	250	+	0	0	51	0	0	0	0	0	-1.0	-1.0
chr9	92357626	92357876	1700057G04Rik	250	+	0	0	78	0	0	0	0	0	-1.0	-1.0
chr2	158195484	158195734	1700060C20Rik	250	+	0	0	67	0	0	0	0	0	-1.0	-1.0
chr2	9197234	9197484	1700061F12Rik	250	+	0	0	79	0	0	0	0	0	-1.0	-1.0
chr17	56888588	56888905	1700061G19Rik	317	+	0.0199924556771	33.7662402287	75	5302	106	475	102	0	-1.0	-1.0
chr11	23166125	23166375	1700061J23Rik	250	+	0	0	36	0	0	0	0	0	-1.0	-1.0
chr9	41217377	41217627	1700063D05Rik	250	+	0.0	0.071086821534	85	12	0	1	0	1	-1.0	-1.0
chr10	119102857	119103107	1700064J06Rik	250	+	0	0	77	0	0	0	0	0	-1.0	-1.0
chr15	63819290	63819540	1700065I16Rik	250	+	0	0	74	0	0	0	0	0	-1.0	-1.0
chr6	35336579	35336829	1700065J11Rik	250	+	0.0	0.071086821534	56	4	0	1	0	0	-1.0	-1.0
chr18	35730619	35730869	1700066B19Rik	250	+	0	0	55	0	0	0	0	0	-1.0	-1.0
chr1	57385168	57385422	1700066M21Rik	254	+	0.0	1.63499689528	85	274	0	23	0	0	-1.0	-1.0
chr1	89021960	89022210	1700067G17Rik	250	+	0	0	82	0	0	0	0	0	-1.0	-1.0
chr8	84004516	84004770	1700067K01Rik	254	+	0	0	36	0	0	0	0	0	-1.0	-1.0
chr17	48090670	48090920	1700067P10Rik	250	+	0	0	89	0	0	0	0	0	-1.0	-1.0
chr9	58373933	58374183	1700072B07Rik	250	+	0	0	68	0	0	0	0	0	-1.0	-1.0
chr13	119681332	119681582	1700074H08Rik	250	+	0	0	70	0	0	0	0	0	-1.0	-1.0
chr5	119114293	119114543	1700081H04Rik	250	+	0	0	50	0	0	0	0	0	-1.0	-1.0
chr12	74295700	74295950	1700086L19Rik	250	+	0	0	73	0	0	0	0	0	-1.0	-1.0
chr8	77628706	77628956	1700092C02Rik	250	+	0	0	72	0	0	0	0	0	-1.0	-1.0
chr11	114198949	114199199	1700092K14Rik	250	+	0	0	37	0	0	0	0	0	-1.0	-1.0
chr19	8740975	8741225	1700092M07Rik	250	+	0	0	41	0	0	0	0	0	-1.0	-1.0
chr3	90065625	90065875	1700094D03Rik	250	+	0.0	7.1086821534	78	1427	0	100	0	0	-1.0	-1.0
chr3	90068097	90068347	1700094D03Rik	250	+	0	0	55	0	0	0	0	0	-1.0	-1.0
chr10	76401257	76401507	1700094J05Rik	250	+	0	0	89	0	0	0	0	0	-1.0	-1.0
chr6	52499835	52500085	1700094M24Rik	250	+	0	0	71	0	0	0	0	0	-1.0	-1.0
chr5	112801451	112801701	1700095B10Rik	250	+	0	0	67	0	0	0	0	0	-1.0	-1.0
chr11	109353401	109353651	1700096J18Rik	250	+	0	0	75	0	0	0	0	0	-1.0	-1.0
chr5	25531216	25531466	1700096K18Rik	250	+	0	0	83	0	0	0	0	0	-1.0	-1.0
chr13	102761646	102761896	1700099I09Rik	250	+	0	0	82	0	0	0	0	0	-1.0	-1.0
chr13	70575854	70576104	1700100L14Rik	250	+	0	0	60	0	0	0	0	0	-1.0	-1.0
chr9	108397440	108397767	1700102P08Rik	327	+	0.0	0.284347286136	112	44	0	4	0	0	-1.0	-1.0
chr14	76686858	76687108	1700108F19Rik	250	+	0.030612244898	0.71086821534	53	98	3	10	3	0	-1.0	-1.0
chr5	3584091	3584343	1700109H08Rik	252	+	0.0	0.213260464602	95	34	0	3	0	0	-1.0	-1.0
chr14	39685043	39685293	1700109I08Rik	250	+	0	0	103	0	0	0	0	0	-1.0	-1.0
chr15	77096064	77096314	1700109K24Rik	250	+	0	0	72	0	0	0	0	0	-1.0	-1.0
chr17	10329062	10329312	1700110C19Rik	250	+	0	0	59	0	0	0	0	0	-1.0	-1.0
chr14	3305581	3305831	1700110I01Rik	250	+	0	0	86	0	0	0	0	0	-1.0	-1.0
chr14	3544088	3544338	1700110I01Rik	250	+	0	0	86	0	0	0	0	0	-1.0	-1.0
chr14	3783480	3783730	1700110I01Rik	250	+	0	0	86	0	0	0	0	0	-1.0	-1.0
chr14	23055838	23056088	1700112E06Rik	250	+	0	0	78	0	0	0	0	0	-1.0	-1.0
chr10	87230349	87230599	1700113H08Rik	250	+	0	0	65	0	0	0	0	0	-1.0	-1.0
chr16	50783841	50784091	1700116B05Rik	250	+	0	0	58	0	0	0	0	0	-1.0	-1.0
chr15	99261791	99262041	1700120C14Rik	250	+	0.0	0.142173643068	55	16	0	2	0	0	-1.0	-1.0
chrX	104842205	104842455	1700121L16Rik	250	+	0.0	0.426520929204	80	12	0	6	0	6	-1.0	-1.0
chr14	54690492	54690742	1700123O20Rik	250	+	0.0141334569045	23.3164774632	80	4316	61	328	57	0	-1.0	-1.0
chr16	5998246	5998496	1700123O21Rik	250	+	0	0	62	0	0	0	0	0	-1.0	-1.0
chr3	27156769	27157019	1700125G22Rik	250	+	0	0	67	0	0	0	0	0	-1.0	-1.0
chr8	68372043	68372293	1700125H03Rik	250	+	0	0	58	0	0	0	0	0	-1.0	-1.0
chr8	68375460	68375710	1700125H03Rik	250	+	0	0	63	0	0	0	0	0	-1.0	-1.0
chr11	85180904	85181154	1700125H20Rik	250	+	0.0	0.213260464602	56	27	0	3	0	0	-1.0	-1.0
chr9	8241737	8241987	1700128F08Rik	250	+	0	0	77	0	0	0	0	0	-1.0	-1.0
chr1	98144405	98144655	1810006J02Rik	250	+	0	0	96	0	0	0	0	0	-1.0	-1.0
chr19	58629503	58629753	1810007D17Rik	250	+	0	0	65	0	0	0	0	0	-1.0	-1.0
chr19	8890509	8890759	1810009A15Rik	250	+	0.0155681652844	70.6603006048	61	6873	107	994	104	227	-1.0	-1.0
chr6	40968177	40968427	1810009J06Rik	250	+	0	0	80	0	0	0	0	0	-1.0	-1.0
chr11	107030188	107030442	1810010H24Rik	254	+	0.0012853470437	4.40738293511	74	778	1	62	1	0	-1.0	-1.0
chr14	32817718	32817968	1810011H11Rik	250	+	0.0	0.071086821534	80	8	0	1	0	1	-1.0	-1.0
chr8	22399341	22399591	1810012K16Rik	250	+	0	0	62	0	0	0	0	0	-1.0	-1.0
chr17	28272913	28273163	1810013A23Rik	250	+	0	0	65	0	0	0	0	0	-1.0	-1.0
chr16	8856450	8856700	1810013L24Rik	250	+	0.0	5.11825115045	81	726	0	72	0	0	-1.0	-1.0
chr16	8857950	8858200	1810013L24Rik	250	+	0.00431903253671	37.8181890561	89	6946	30	532	30	4	-1.0	-1.0
chr16	8858674	8858924	1810013L24Rik	250	+	0.0	3.3410806121	75	445	0	47	0	0	-1.0	-1.0
chr19	58701073	58701323	1810018F18Rik	250	+	0	0	71	0	0	0	0	0	-1.0	-1.0
chr11	116675549	116675799	1810032O08Rik	250	+	0.0203059805285	20.8284387095	65	3595	73	293	71	142	-1.0	-1.0
chr13	64267895	64268145	1810034E14Rik	250	+	0	0	76	0	0	0	0	0	-1.0	-1.0
chr3	122925493	122925748	1810037I17Rik	255	+	0.0200722983257	54.3814184735	82	10512	211	765	189	377	-1.0	-1.0
chr3	122925932	122926194	1810037I17Rik	262	+	0.0153846153846	4.62064339971	97	845	13	65	13	24	-1.0	-1.0
chr10	77984550	77984800	1810043G02Rik	250	+	0.0	0.71086821534	50	90	0	10	0	0	-1.0	-1.0
chr10	77985188	77985438	1810043G02Rik	250	+	0.00344431687715	5.90020618733	56	871	3	83	3	0	-1.0	-1.0
chr6	91441505	91441755	1810044D09Rik	250	+	0.0360169491525	3.3410806121	66	472	17	47	17	2	-1.0	-1.0
chr19	3717623	3717881	1810055G02Rik	258	+	0.000905797101449	8.95693951329	72	1104	1	126	1	2	-1.0	-1.0
chr6	35261809	35262059	1810058I24Rik	250	+	0.00638977635783	4.40738293511	89	939	6	62	6	0	-1.0	-1.0
chr3	36482049	36482299	1810062G17Rik	250	+	0	0	64	0	0	0	0	0	-1.0	-1.0
chr14	20570430	20570680	1810062O18Rik	250	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr11	59921639	59921889	1810063I02Rik	250	+	0.0	0.35543410767	75	50	0	5	0	0	-1.0	-1.0
chr11	58425773	58426023	1810065E05Rik	250	+	0	0	78	0	0	0	0	0	-1.0	-1.0
chr16	36257177	36257427	2010005H15Rik	250	+	0.0	0.071086821534	93	12	0	1	0	0	-1.0	-1.0
chrX	112558093	112558343	2010106E10Rik	250	+	0	0	98	0	0	0	0	0	-1.0	-1.0
chr5	93213224	93213474	2010109A12Rik	250	+	0	0	73	0	0	0	0	0	-1.0	-1.0
chr13	63302034	63302286	2010111I01Rik	252	+	0.0	1.35064960915	70	219	0	19	0	0	-1.0	-1.0
chr13	63302607	63302877	2010111I01Rik	270	+	0.0	6.11346665193	76	1074	0	86	0	1	-1.0	-1.0
chr6	42380308	42380558	2010310C07Rik	250	+	0	0	95	0	0	0	0	0	-1.0	-1.0
chr7	30700284	30700534	2200002J24Rik	250	+	0	0	71	0	0	0	0	0	-1.0	-1.0
chrX	153741045	153741296	2210013O21Rik	251	+	0.0189753320683	32.7710247272	78	5270	100	461	85	0	-1.0	-1.0
chr5	114948286	114948548	2210016L21Rik	262	+	0.0123216601816	15.1414929868	59	1542	19	213	19	0	-1.0	-1.0
chr6	31337144	31337394	2210408F21Rik	250	+	0	0	72	0	0	0	0	0	-1.0	-1.0
chr13	77193655	77193905	2210408I21Rik	250	+	0.0	0.071086821534	94	9	0	1	0	0	-1.0	-1.0
chr13	77613429	77613679	2210408I21Rik	250	+	0	0	75	0	0	0	0	0	-1.0	-1.0
chr4	3662858	3663108	2210414B05Rik	250	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr11	88099857	88100107	2210416O15Rik	250	+	0	0	69	0	0	0	0	0	-1.0	-1.0
chr5	148742889	148743139	2210417A02Rik	250	+	0.0	0.426520929204	65	48	0	6	0	0	-1.0	-1.0
chr2	176238471	176238721	2210418O10Rik	250	+	0	0	79	0	0	0	0	0	-1.0	-1.0
chr2	176239320	176239570	2210418O10Rik	250	+	0	0	50	0	0	0	0	0	-1.0	-1.0
chr2	176240080	176240330	2210418O10Rik	250	+	0.00185873605948	9.88106819323	69	1076	2	139	2	139	-1.0	-1.0
chr17	35568695	35568945	2300002M23Rik	250	+	0.0	0.071086821534	62	17	0	1	0	0	-1.0	-1.0
chr2	163472753	163473003	2310001K24Rik	250	+	0.0	0.639781393806	83	144	0	9	0	0	-1.0	-1.0
chr9	73042532	73042782	2310009A05Rik	250	+	0.00204918032787	2.70129921829	76	488	1	38	1	0	-1.0	-1.0
chr7	27581371	27581621	2310022A10Rik	250	+	0.0110144927536	8.24607129795	64	1725	19	116	19	2	-1.0	-1.0
chr7	27581846	27582098	2310022A10Rik	252	+	0.0115740740741	17.842792205	76	3024	35	251	35	3	-1.0	-1.0
chr11	59210484	59210738	2310033P09Rik	254	+	0.00624540778839	25.6623425738	81	5444	34	361	35	1	-1.0	-1.0
chr16	88759539	88759789	2310034C09Rik	250	+	0	0	95	0	0	0	0	0	-1.0	-1.0
chr5	100217799	100218049	2310034O05Rik	250	+	0	0	70	0	0	0	0	0	-1.0	-1.0
chr1	105754872	105755131	2310035C23Rik	259	+	0.00551267916207	10.0943286578	101	1814	10	142	10	0	-1.0	-1.0
chr8	85030030	85030286	2310036O22Rik	256	+	0.0225923727556	137.268652382	82	26956	609	1931	526	3	-1.0	-1.0
chr17	46773138	46773407	2310039H08Rik	269	+	0.0192632646164	17.7717053835	81	2959	57	250	53	0	-1.0	-1.0
