#slamdunk v0.2.4	3	sample info:	pulse_0h_R1_34330	1	pulse	0
#annotation:	170614custom_mESCannotation_counting_Thomas.bed	5a451868b8f3be84e2040f5872bce883
Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr5	98801769	98802019	1700007G11Rik	250	+	0.0	0.0695526277609	69	12	0	1	0	0	-1.0	-1.0
chr1	187127602	187127852	1700007P06Rik	250	+	0.0	0.0695526277609	63	4	0	1	0	1	-1.0	-1.0
chr10	77895861	77896111	1700009J07Rik	250	+	0	0	49	0	0	0	0	0	-1.0	-1.0
chr4	39451528	39451778	1700009N14Rik	250	+	0	0	73	0	0	0	0	0	-1.0	-1.0
chr2	173721836	173722086	1700010B08Rik	250	+	0	0	90	0	0	0	0	0	-1.0	-1.0
chr17	9008069	9008319	1700010I14Rik	250	+	0.0	0.556421022087	93	105	0	8	0	0	-1.0	-1.0
chr10	112785349	112785599	1700010J16Rik	250	+	0	0	87	0	0	0	0	0	-1.0	-1.0
chr16	66664376	66664626	1700010K23Rik	250	+	0	0	68	0	0	0	0	0	-1.0	-1.0
chr13	35187764	35188014	1700011B04Rik	250	+	0	0	61	0	0	0	0	0	-1.0	-1.0
chr7	72027067	72027317	1700011C11Rik	250	+	0	0	66	0	0	0	0	0	-1.0	-1.0
chr18	57730815	57731065	1700011I03Rik	250	+	0	0	46	0	0	0	0	0	-1.0	-1.0
chr6	32058665	32058915	1700012A03Rik	250	+	0	0	50	0	0	0	0	0	-1.0	-1.0
chr6	30463063	30463313	1700012C14Rik	250	+	0.0	0.139105255522	76	20	0	2	0	0	-1.0	-1.0
chr10	127668601	127668851	1700012D01Rik	250	+	0.0	1.04328941641	79	173	0	15	0	0	-1.0	-1.0
chr15	67376844	67377094	1700012I11Rik	250	+	0	0	71	0	0	0	0	0	-1.0	-1.0
chr3	108544447	108544697	1700013F07Rik	250	+	0	0	67	0	0	0	0	0	-1.0	-1.0
chr4	137455211	137455461	1700013G24Rik	250	+	0.0	0.278210511043	55	32	0	4	0	0	-1.0	-1.0
chr1	177753055	177753305	1700016C15Rik	250	+	0	0	76	0	0	0	0	0	-1.0	-1.0
chr11	76003319	76003569	1700016K19Rik	250	+	0.0	0.278210511043	52	38	0	4	0	0	-1.0	-1.0
chr10	14758769	14759019	1700016L04Rik	250	+	0	0	73	0	0	0	0	0	-1.0	-1.0
chr1	80475410	80475660	1700016L21Rik	250	+	0	0	75	0	0	0	0	0	-1.0	-1.0
chr6	13415746	13415996	1700016P04Rik	250	+	0	0	72	0	0	0	0	0	-1.0	-1.0
chr2	168978656	168978906	1700017J07Rik	250	+	0	0	67	0	0	0	0	0	-1.0	-1.0
chr5	77468607	77468857	1700017L05Rik	250	+	0	0	49	0	0	0	0	0	-1.0	-1.0
chr10	100618141	100618391	1700017N19Rik	250	+	0	0	70	0	0	0	0	0	-1.0	-1.0
chr5	145045428	145045678	1700018F24Rik	250	+	0	0	82	0	0	0	0	0	-1.0	-1.0
chr8	3486928	3487178	1700019B03Rik	250	+	0	0	55	0	0	0	0	0	-1.0	-1.0
chr2	45698197	45698447	1700019E08Rik	250	+	0.0	0.278210511043	93	71	0	4	0	0	-1.0	-1.0
chr2	130405824	130406074	1700020A23Rik	250	+	0	0	59	0	0	0	0	0	-1.0	-1.0
chrY	207539	207789	1700020D14Rik	250	+	0	0	68	0	0	0	0	0	-1.0	-1.0
chr2	119600494	119600744	1700020I14Rik	250	+	0.00126422250316	4.4513681767	82	791	1	64	1	0	-1.0	-1.0
chr11	83440982	83441232	1700020L24Rik	250	+	0	0	65	0	0	0	0	0	-1.0	-1.0
chr10	21622126	21622376	1700020N01Rik	250	+	0.0	0.556421022087	80	88	0	8	0	0	-1.0	-1.0
chrX	69945730	69945980	1700020N15Rik	250	+	0	0	43	0	0	0	0	0	-1.0	-1.0
chr2	173528252	173528502	1700021F07Rik	250	+	0	0	67	0	0	0	0	0	-1.0	-1.0
chr5	24648610	24648860	1700022A21Rik	250	+	0.0	0.139105255522	50	18	0	2	0	0	-1.0	-1.0
chr15	46373649	46373899	1700022A22Rik	250	+	0	0	84	0	0	0	0	0	-1.0	-1.0
chr4	42974075	42974325	1700022I11Rik	250	+	0	0	60	0	0	0	0	0	-1.0	-1.0
chr11	109848226	109848476	1700023C21Rik	250	+	0	0	53	0	0	0	0	0	-1.0	-1.0
chr14	124015434	124015684	1700024B18Rik	250	+	0	0	77	0	0	0	0	0	-1.0	-1.0
chr13	3501143	3501393	1700024F13Rik	250	+	0	0	65	0	0	0	0	0	-1.0	-1.0
chr4	105016613	105016863	1700024P16Rik	250	+	0	0	90	0	0	0	0	0	-1.0	-1.0
chr10	119426614	119426864	1700025F24Rik	250	+	0	0	56	0	0	0	0	0	-1.0	-1.0
chr7	121591341	121591591	1700025J12Rik	250	+	0	0	85	0	0	0	0	0	-1.0	-1.0
chr2	132523807	132524057	1700026D11Rik	250	+	0	0	84	0	0	0	0	0	-1.0	-1.0
chr1	73025258	73025508	1700027A15Rik	250	+	0	0	67	0	0	0	0	0	-1.0	-1.0
chr10	43765586	43765836	1700027J07Rik	250	+	0	0	78	0	0	0	0	0	-1.0	-1.0
chr5	112209752	112210002	1700028D13Rik	250	+	0	0	52	0	0	0	0	0	-1.0	-1.0
chr5	151395914	151396164	1700028E10Rik	250	+	0.0	0.278210511043	69	51	0	4	0	0	-1.0	-1.0
chr5	151413833	151414083	1700028E10Rik	250	+	0	0	86	0	0	0	0	0	-1.0	-1.0
chr10	82823992	82824242	1700028I16Rik	250	+	0.0	0.486868394326	75	63	0	7	0	0	-1.0	-1.0
chr5	107548127	107548377	1700028K03Rik	250	+	0.012987012987	0.347763138804	73	77	1	5	1	0	-1.0	-1.0
chr5	107551292	107551542	1700028K03Rik	250	+	0	0	76	0	0	0	0	0	-1.0	-1.0
chr7	131150328	131150578	1700029B22Rik	250	+	0	0	70	0	0	0	0	0	-1.0	-1.0
chr2	92383353	92383603	1700029I15Rik	250	+	0.0	0.278210511043	58	28	0	4	0	0	-1.0	-1.0
chr4	135629948	135630198	1700029M20Rik	250	+	0.0	0.347763138804	70	55	0	5	0	0	-1.0	-1.0
chr13	44457317	44457567	1700029N11Rik	250	+	0	0	82	0	0	0	0	0	-1.0	-1.0
chr15	81981313	81981563	1700029P11Rik	250	+	0.000408329930584	44.513681767	89	9796	4	640	4	22	-1.0	-1.0
chr17	28906521	28906771	1700030A11Rik	250	+	0	0	68	0	0	0	0	0	-1.0	-1.0
chr8	72460287	72460541	1700030K09Rik	254	+	0.0149572649573	3.96449978237	55	468	7	57	7	0	-1.0	-1.0
chr8	121547402	121547652	1700030M09Rik	250	+	0	0	55	0	0	0	0	0	-1.0	-1.0
chr17	36933182	36933432	1700031A10Rik	250	+	0	0	73	0	0	0	0	0	-1.0	-1.0
chr18	52663481	52663731	1700034E13Rik	250	+	0	0	75	0	0	0	0	0	-1.0	-1.0
chr6	41685467	41685717	1700034O15Rik	250	+	0	0	56	0	0	0	0	0	-1.0	-1.0
chr3	85331777	85332027	1700036G14Rik	250	+	0	0	76	0	0	0	0	0	-1.0	-1.0
chr9	57185860	57186110	1700041C23Rik	250	+	0	0	93	0	0	0	0	0	-1.0	-1.0
chr4	116174047	116174297	1700042G07Rik	250	+	0	0	91	0	0	0	0	0	-1.0	-1.0
chr11	11885071	11885321	1700042O10Rik	250	+	0.0	0.973736788652	72	168	0	14	0	0	-1.0	-1.0
chr14	118397915	118398165	1700044C05Rik	250	+	0	0	85	0	0	0	0	0	-1.0	-1.0
chr18	49524191	49524441	1700044K03Rik	250	+	0	0	73	0	0	0	0	0	-1.0	-1.0
chr8	26096270	26096520	1700047A11Rik	250	+	0	0	54	0	0	0	0	0	-1.0	-1.0
chr15	11969833	11970083	1700047G03Rik	250	+	0	0	96	0	0	0	0	0	-1.0	-1.0
chr12	55138762	55139012	1700047I17Rik2	250	+	0.0	0.556421022087	51	59	0	8	0	8	-1.0	-1.0
chr12	55139342	55139592	1700047I17Rik2	250	+	0.0	1.66926306626	64	241	0	24	0	24	-1.0	-1.0
chr12	55141832	55142082	1700047I17Rik2	250	+	0.00213219616205	4.38181554894	64	469	1	63	1	62	-1.0	-1.0
chr12	55216896	55217146	1700047I17Rik2	250	+	0.00505050505051	2.78210511043	64	396	2	40	2	40	-1.0	-1.0
chr5	108768667	108768917	1700047L14Rik	250	+	0	0	63	0	0	0	0	0	-1.0	-1.0
chr1	182303039	182303289	1700047M11Rik	250	+	0	0	66	0	0	0	0	0	-1.0	-1.0
chr9	121946766	121947016	1700048O20Rik	250	+	0.0	0.347763138804	62	49	0	5	0	4	-1.0	-1.0
chr6	147702124	147702374	1700049E15Rik	250	+	0	0	83	0	0	0	0	0	-1.0	-1.0
chr14	41932457	41932707	1700049E17Rik1	250	+	0	0	122	0	0	0	0	0	-1.0	-1.0
chr6	100533176	100533426	1700049E22Rik	250	+	0.0	0.76507890537	63	104	0	11	0	0	-1.0	-1.0
chr11	72268306	72268556	1700051A21Rik	250	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr19	53084142	53084392	1700054A03Rik	250	+	0	0	59	0	0	0	0	0	-1.0	-1.0
chr6	112212268	112212518	1700054K19Rik	250	+	0	0	62	0	0	0	0	0	-1.0	-1.0
chr2	118307916	118308166	1700054M17Rik	250	+	0.0	0.0695526277609	51	4	0	1	0	0	-1.0	-1.0
chr9	92357626	92357876	1700057G04Rik	250	+	0	0	78	0	0	0	0	0	-1.0	-1.0
chr2	158195484	158195734	1700060C20Rik	250	+	0	0	67	0	0	0	0	0	-1.0	-1.0
chr2	9197234	9197484	1700061F12Rik	250	+	0	0	79	0	0	0	0	0	-1.0	-1.0
chr17	56888588	56888905	1700061G19Rik	317	+	0.000207339829981	56.9636021362	75	9646	2	819	2	1	-1.0	-1.0
chr11	23166125	23166375	1700061J23Rik	250	+	0	0	36	0	0	0	0	0	-1.0	-1.0
chr9	41217377	41217627	1700063D05Rik	250	+	0	0	85	0	0	0	0	0	-1.0	-1.0
chr10	119102857	119103107	1700064J06Rik	250	+	0	0	77	0	0	0	0	0	-1.0	-1.0
chr15	63819290	63819540	1700065I16Rik	250	+	0	0	74	0	0	0	0	0	-1.0	-1.0
chr6	35336579	35336829	1700065J11Rik	250	+	0	0	56	0	0	0	0	0	-1.0	-1.0
chr18	35730619	35730869	1700066B19Rik	250	+	0	0	55	0	0	0	0	0	-1.0	-1.0
chr1	57385168	57385422	1700066M21Rik	254	+	0.0	1.66926306626	85	290	0	24	0	0	-1.0	-1.0
chr1	89021960	89022210	1700067G17Rik	250	+	0.0	0.0695526277609	82	13	0	1	0	0	-1.0	-1.0
chr8	84004516	84004770	1700067K01Rik	254	+	0.0	0.417315766565	36	41	0	6	0	0	-1.0	-1.0
chr17	48090670	48090920	1700067P10Rik	250	+	0	0	89	0	0	0	0	0	-1.0	-1.0
chr9	58373933	58374183	1700072B07Rik	250	+	0	0	68	0	0	0	0	0	-1.0	-1.0
chr13	119681332	119681582	1700074H08Rik	250	+	0	0	70	0	0	0	0	0	-1.0	-1.0
chr5	119114293	119114543	1700081H04Rik	250	+	0	0	50	0	0	0	0	0	-1.0	-1.0
chr12	74295700	74295950	1700086L19Rik	250	+	0	0	73	0	0	0	0	0	-1.0	-1.0
chr8	77628706	77628956	1700092C02Rik	250	+	0	0	72	0	0	0	0	0	-1.0	-1.0
chr11	114198949	114199199	1700092K14Rik	250	+	0	0	37	0	0	0	0	0	-1.0	-1.0
chr19	8740975	8741225	1700092M07Rik	250	+	0.0	0.417315766565	41	41	0	6	0	0	-1.0	-1.0
chr3	90065625	90065875	1700094D03Rik	250	+	0.0	3.96449978237	78	755	0	57	0	0	-1.0	-1.0
chr3	90068097	90068347	1700094D03Rik	250	+	0	0	55	0	0	0	0	0	-1.0	-1.0
chr10	76401257	76401507	1700094J05Rik	250	+	0	0	89	0	0	0	0	0	-1.0	-1.0
chr6	52499835	52500085	1700094M24Rik	250	+	0	0	71	0	0	0	0	0	-1.0	-1.0
chr5	112801451	112801701	1700095B10Rik	250	+	0	0	67	0	0	0	0	0	-1.0	-1.0
chr11	109353401	109353651	1700096J18Rik	250	+	0	0	75	0	0	0	0	0	-1.0	-1.0
chr5	25531216	25531466	1700096K18Rik	250	+	0.0	0.139105255522	83	24	0	2	0	0	-1.0	-1.0
chr13	102761646	102761896	1700099I09Rik	250	+	0	0	82	0	0	0	0	0	-1.0	-1.0
chr13	70575854	70576104	1700100L14Rik	250	+	0	0	60	0	0	0	0	0	-1.0	-1.0
chr9	108397440	108397767	1700102P08Rik	327	+	0.0	0.486868394326	112	97	0	7	0	1	-1.0	-1.0
chr14	76686858	76687108	1700108F19Rik	250	+	0.0036496350365	2.15613146059	53	274	1	31	1	0	-1.0	-1.0
chr5	3584091	3584343	1700109H08Rik	252	+	0.0	0.556421022087	95	79	0	8	0	0	-1.0	-1.0
chr14	39685043	39685293	1700109I08Rik	250	+	0	0	103	0	0	0	0	0	-1.0	-1.0
chr15	77096064	77096314	1700109K24Rik	250	+	0	0	72	0	0	0	0	0	-1.0	-1.0
chr17	10329062	10329312	1700110C19Rik	250	+	0	0	59	0	0	0	0	0	-1.0	-1.0
chr14	3305581	3305831	1700110I01Rik	250	+	0	0	86	0	0	0	0	0	-1.0	-1.0
chr14	3544088	3544338	1700110I01Rik	250	+	0	0	86	0	0	0	0	0	-1.0	-1.0
chr14	3783480	3783730	1700110I01Rik	250	+	0	0	86	0	0	0	0	0	-1.0	-1.0
chr14	23055838	23056088	1700112E06Rik	250	+	0	0	78	0	0	0	0	0	-1.0	-1.0
chr10	87230349	87230599	1700113H08Rik	250	+	0	0	65	0	0	0	0	0	-1.0	-1.0
chr16	50783841	50784091	1700116B05Rik	250	+	0	0	58	0	0	0	0	0	-1.0	-1.0
chr15	99261791	99262041	1700120C14Rik	250	+	0.0	0.486868394326	55	55	0	7	0	0	-1.0	-1.0
chrX	104842205	104842455	1700121L16Rik	250	+	0	0	80	0	0	0	0	0	-1.0	-1.0
chr14	54690492	54690742	1700123O20Rik	250	+	0.000242541838467	23.1610250444	80	4123	1	333	1	1	-1.0	-1.0
chr16	5998246	5998496	1700123O21Rik	250	+	0	0	62	0	0	0	0	0	-1.0	-1.0
chr3	27156769	27157019	1700125G22Rik	250	+	0	0	67	0	0	0	0	0	-1.0	-1.0
chr8	68372043	68372293	1700125H03Rik	250	+	0	0	58	0	0	0	0	0	-1.0	-1.0
chr8	68375460	68375710	1700125H03Rik	250	+	0	0	63	0	0	0	0	0	-1.0	-1.0
chr11	85180904	85181154	1700125H20Rik	250	+	0	0	56	0	0	0	0	0	-1.0	-1.0
chr9	8241737	8241987	1700128F08Rik	250	+	0	0	77	0	0	0	0	0	-1.0	-1.0
chr1	98144405	98144655	1810006J02Rik	250	+	0	0	96	0	0	0	0	0	-1.0	-1.0
chr19	58629503	58629753	1810007D17Rik	250	+	0	0	65	0	0	0	0	0	-1.0	-1.0
chr19	8890509	8890759	1810009A15Rik	250	+	0.000556792873051	127.97683508	61	12572	7	1840	6	491	-1.0	-1.0
chr6	40968177	40968427	1810009J06Rik	250	+	0	0	80	0	0	0	0	0	-1.0	-1.0
chr11	107030188	107030442	1810010H24Rik	254	+	0.000991080277502	11.1284204417	74	2018	2	160	2	1	-1.0	-1.0
chr14	32817718	32817968	1810011H11Rik	250	+	0	0	80	0	0	0	0	0	-1.0	-1.0
chr8	22399341	22399591	1810012K16Rik	250	+	0	0	62	0	0	0	0	0	-1.0	-1.0
chr17	28272913	28273163	1810013A23Rik	250	+	0	0	65	0	0	0	0	0	-1.0	-1.0
chr16	8856450	8856700	1810013L24Rik	250	+	0.0	7.02481540385	81	992	0	101	0	0	-1.0	-1.0
chr16	8857950	8858200	1810013L24Rik	250	+	0.00134408602151	19.8920515396	89	3720	5	286	5	6	-1.0	-1.0
chr16	8858674	8858924	1810013L24Rik	250	+	0.00434782608696	2.57344722715	75	460	2	37	2	0	-1.0	-1.0
chr19	58701073	58701323	1810018F18Rik	250	+	0.0	0.0695526277609	71	6	0	1	0	1	-1.0	-1.0
chr11	116675549	116675799	1810032O08Rik	250	+	0.00756620428752	17.5272621957	65	3172	24	252	24	119	-1.0	-1.0
chr13	64267895	64268145	1810034E14Rik	250	+	0	0	76	0	0	0	0	0	-1.0	-1.0
chr3	122925493	122925748	1810037I17Rik	255	+	0.000554153069392	81.5852323635	82	16241	9	1173	9	545	-1.0	-1.0
chr3	122925932	122926194	1810037I17Rik	262	+	0.00167504187605	3.61673664357	97	597	1	52	1	28	-1.0	-1.0
chr10	77984550	77984800	1810043G02Rik	250	+	0.0	1.18239467193	50	109	0	17	0	0	-1.0	-1.0
chr10	77985188	77985438	1810043G02Rik	250	+	0.0	2.64299985491	56	431	0	38	0	1	-1.0	-1.0
chr6	91441505	91441755	1810044D09Rik	250	+	0.0	2.36478934387	66	359	0	34	0	0	-1.0	-1.0
chr19	3717623	3717881	1810055G02Rik	258	+	0.0	11.7543940916	72	1511	0	169	0	1	-1.0	-1.0
chr6	35261809	35262059	1810058I24Rik	250	+	0.00205973223481	4.4513681767	89	971	2	64	2	1	-1.0	-1.0
chr3	36482049	36482299	1810062G17Rik	250	+	0	0	64	0	0	0	0	0	-1.0	-1.0
chr14	20570430	20570680	1810062O18Rik	250	+	0.0	0.139105255522	81	26	0	2	0	0	-1.0	-1.0
chr11	59921639	59921889	1810063I02Rik	250	+	0.0	0.0695526277609	75	10	0	1	0	0	-1.0	-1.0
chr11	58425773	58426023	1810065E05Rik	250	+	0	0	78	0	0	0	0	0	-1.0	-1.0
chr16	36257177	36257427	2010005H15Rik	250	+	0.0	0.0695526277609	93	11	0	1	0	0	-1.0	-1.0
chrX	112558093	112558343	2010106E10Rik	250	+	0	0	98	0	0	0	0	0	-1.0	-1.0
chr5	93213224	93213474	2010109A12Rik	250	+	0	0	73	0	0	0	0	0	-1.0	-1.0
chr13	63302034	63302286	2010111I01Rik	252	+	0.0	2.15613146059	70	338	0	31	0	0	-1.0	-1.0
chr13	63302607	63302877	2010111I01Rik	270	+	0.0	3.12986824924	76	565	0	45	0	1	-1.0	-1.0
chr6	42380308	42380558	2010310C07Rik	250	+	0	0	95	0	0	0	0	0	-1.0	-1.0
chr7	30700284	30700534	2200002J24Rik	250	+	0	0	71	0	0	0	0	0	-1.0	-1.0
chrX	153741045	153741296	2210013O21Rik	251	+	0.00024727992087	22.8828145333	78	4044	1	329	1	0	-1.0	-1.0
chr5	114948286	114948548	2210016L21Rik	262	+	0.0	15.1624728519	59	1381	0	218	0	2	-1.0	-1.0
chr6	31337144	31337394	2210408F21Rik	250	+	0.0	0.0695526277609	72	9	0	1	0	0	-1.0	-1.0
chr13	77193655	77193905	2210408I21Rik	250	+	0.0	0.139105255522	94	4	0	2	0	0	-1.0	-1.0
chr13	77613429	77613679	2210408I21Rik	250	+	0	0	75	0	0	0	0	0	-1.0	-1.0
chr4	3662858	3663108	2210414B05Rik	250	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr11	88099857	88100107	2210416O15Rik	250	+	0.0	0.0695526277609	69	12	0	1	0	0	-1.0	-1.0
chr5	148742889	148743139	2210417A02Rik	250	+	0.0392156862745	0.556421022087	65	51	2	8	2	0	-1.0	-1.0
chr2	176238471	176238721	2210418O10Rik	250	+	0	0	79	0	0	0	0	0	-1.0	-1.0
chr2	176239320	176239570	2210418O10Rik	250	+	0.0	0.0695526277609	50	6	0	1	0	1	-1.0	-1.0
chr2	176240080	176240330	2210418O10Rik	250	+	0.0	12.3108151137	69	1260	0	177	0	177	-1.0	-1.0
chr17	35568695	35568945	2300002M23Rik	250	+	0.0	0.0695526277609	62	17	0	1	0	0	-1.0	-1.0
chr2	163472753	163473003	2310001K24Rik	250	+	0	0	83	0	0	0	0	0	-1.0	-1.0
chr9	73042532	73042782	2310009A05Rik	250	+	0.0	10.4328941641	76	1738	0	150	0	1	-1.0	-1.0
chr7	27581371	27581621	2310022A10Rik	250	+	0.0	13.3541045301	64	2691	0	192	0	2	-1.0	-1.0
chr7	27581846	27582098	2310022A10Rik	252	+	0.00061143381229	18.0141305901	76	3271	2	259	2	2	-1.0	-1.0
chr11	59210484	59210738	2310033P09Rik	254	+	0.000712377560107	25.1780512494	81	5615	4	362	4	0	-1.0	-1.0
chr16	88759539	88759789	2310034C09Rik	250	+	0	0	95	0	0	0	0	0	-1.0	-1.0
chr5	100217799	100218049	2310034O05Rik	250	+	0	0	70	0	0	0	0	0	-1.0	-1.0
chr1	105754872	105755131	2310035C23Rik	259	+	0.0	13.2845519023	101	2488	0	191	0	1	-1.0	-1.0
chr8	85030030	85030286	2310036O22Rik	256	+	0.000300993277817	200.867988973	82	39868	12	2888	12	7	-1.0	-1.0
chr17	46773138	46773407	2310039H08Rik	269	+	0.000344946533287	18.3618937289	81	2899	1	264	1	0	-1.0	-1.0
