"","d","tau","tau_all","mu1","mu2","points","d.min","d.max"
"chr3-158007770-158008034",0.211470015967537,4.72880278286598,5.14556978842799,241.294884986514,100.524618842537,"0-12",0.169889221012258,0.254458610490189
"chr7-35638974-35639237",0.332113083904262,3.01102259581037,4.0748097056637,368.169428392559,165.466966859419,"0-12",0.278933958525728,0.391573413608635
"chr13-96909541-96909796",0.366168036545683,2.73098659684688,3.67716089160472,405.133930822827,143.954990854488,"0-12",0.302363762212776,0.442346736485963
"chr11-94341597-94341847",0.378863537387116,2.63947279512997,3.62066199241581,174.192408701286,48.479290054838,"0-12",0.278421919758943,0.531068588350276
"chr15-95975220-95975472",2.37536718427888,0.420987545259696,5.0991855474575,94.6189788401209,33.0392750896154,"0-12",0.346944440067771,NA
"chr9-62377574-62377824",0.0948745377652201,10.5402358056767,7.26319343915173,484.623419648771,65.3268268220713,"0-12",0.0580183226003144,0.132065837530368
"chr9-62378554-62378805",0.344724722862564,2.90086533885962,3.65494091422021,98.5117924240585,30.8777764660957,"0-12",0.243071188943134,0.497466239089726
"chr4-46472275-46472656",0.220482005293774,4.5355175297303,6.16635715145998,2719.18275010208,955.296709496337,"0-12",0.188501464894854,0.25249052544406
"chr3-95945315-95945565",0.129433316069482,7.72598609358959,6.83917654139247,294.447034855358,162.434413220821,"0-12",0.0964391235651449,0.162306300922431
"chr3-95947137-95947389",0.28172567544618,3.54955223167453,5.93806747518415,913.919831507172,488.572954646184,"0-12",0.246024852272022,0.317682929769237
"chr11-5042331-5042794",0.212626314962091,4.70308672836797,6.32785622201628,466.521532670583,111.337096466891,"0-12",0.171401373627021,0.255174827453439
"chr8-109861105-109861541",0.263899457644936,3.78932192178073,4.29166639988105,112.372286746286,36.0516234628325,"0-12",0.195459921500195,0.34678368194858
"chr8-109863949-109864209",0.334645768096001,2.98823441183672,5.15296234977624,253.680004130336,98.2126821986129,"0-12",0.270758255450379,0.410892868274036
"chr8-72257136-72257387",0.076441175561864,13.0819547534391,8.30520980393447,233.408944874565,52.1033021053616,"0-12",0.0389413439985073,0.114369742352431
"chrX-163929295-163929546",0.234526376668485,4.2639127172188,6.31953627597577,390.750593146274,145.288759930846,"0-12",0.193549993561824,0.276800347924482
"chr7-141632749-141633011",0.249122559028479,4.01408850286289,5.71300558953062,460.133296318615,70.967676892167,"0-12",0.197066705432691,0.306152474550806
"chr11-83404783-83405036",0.13539198006544,7.385961853255,7.31767549044492,240.048848316863,70.1816228650518,"0-12",0.0960112446365529,0.175650374118573
"chr16-20543656-20544052",0.12263283271371,8.15442306820499,7.51764452633136,830.695972579434,214.572073977161,"0-12",0.0901879912880606,0.154947298598719
"chr7-16749040-16749296",0.110052094106133,9.08660583083148,7.03200076973773,1792.89639107964,283.473700178504,"0-12",0.0780566532375078,0.142108940948971
"chr13-94565953-94566316",0.22479564248085,4.44848480586178,7.20894650947815,392.735462954954,103.986996193769,"0-12",0.181187120069773,0.270314415803078
"chr18-46790365-46790826",0.136007878922325,7.35251522135058,6.37004117373867,90.3107454267812,65.8541602207963,"0-12",0.0983607374004548,0.174092616518282
"chr3-103821773-103822025",0.27375117045618,3.65295241782381,6.54274718140849,75.9552161223865,39.1876373106329,"0-12",0.204688094015005,0.357059435843595
"chr5-142477548-142477804",0.315356443892574,3.17101495582773,5.25709407382624,235.089186440597,44.2397880192017,"0-12",0.236479393951137,0.417620283315333
"chr18-62953553-62953803",0.337205174733904,2.9655535410722,3.65996853305374,148.841070924884,59.2551183102173,"0-12",0.259378845637171,0.438837859357348
"chr14-50926888-50927188",0.288845851214715,3.46205422648306,5.40264140958163,1354.82604501737,571.871347770441,"0-12",0.253319718010149,0.324626667012172
"chr3-95897212-95897469",0.225092997006408,4.44260822548616,5.8366576827059,810.192373006399,399.332768128849,"0-12",0.191108702000289,0.259108830416735
"chr15-79907656-79907906",0.190559648006288,5.24770070926561,5.36766798440431,432.991243795491,78.1434851354811,"0-12",0.147907626556616,0.234790808282013
"chrX-112372505-112372755",0.13390555135919,7.4679502817444,6.50087227829167,88.2118045379051,38.2666755747911,"0-12",0.090087733748869,0.179037086890583
"chrX-20860137-20860521",0.178906434795795,5.58951387713586,5.27639739661134,313.237528844328,102.328259513309,"0-12",0.140066048572487,0.218469478554427
"chr11-103985081-103985350",0.343879194941185,2.90799796763231,2.38335444764555,252.268799415118,95.5955415897991,"0-12",0.276946806467526,0.425735023587869
"chr14-26656592-26656842",0.220377750062089,4.53766317025318,6.16177820637219,739.639047766638,395.631910005134,"0-12",0.187053324331688,0.253590520770912
"chr6-28426249-28426603",0.0837586967409486,11.9390587355105,9.00023266826449,1743.72665808009,478.668725080862,"0-12",0.0531860684749385,0.114132194714608
"chr12-69373531-69373785",0.339314146265923,2.94712145368762,6.35540131754039,674.043412277232,284.280357959316,"0-12",0.292463707847839,0.389494285345118
"chr12-69375729-69375980",0.441695747537973,2.26400187362915,4.71184026093364,314.880105038537,102.176936876036,"0-12",0.34184238060188,0.59366679064445
"chr2-180982061-180982524",0.385046214813997,2.59709084657037,3.75109600878408,182.294167706224,51.6948560887678,"0-12",0.284530185506022,0.537272613740934
"chr2-91276680-91276930",5,0.2,3.45295481427489,142.49400074992,21.1674585202862,"0-12",0.308848566902005,NA
"chr2-91672070-91672320",0.203809307488735,4.90654726382049,4.94813027115759,133.91778114437,68.7808076895776,"0-12",0.158997686881027,0.250805857466997
"chr11-97501964-97502400",0.399756520093373,2.50152267626911,3.73929841711552,94.1075050095812,31.1542344501799,"0-12",0.27056136565269,0.640018321496761
"chr9-32264516-32264766",0.411427472748061,2.43056204613821,7.18390785589447,128.289096792343,35.1289125714411,"0-12",0.28204365397624,0.65174171535886
"chr12-52568584-52568834",0.283145553506969,3.53175244185987,6.13883239863788,121.774254948982,75.5581619191956,"0-12",0.226527138544353,0.347635511319615
"chr7-24926335-24926591",0.242063420970881,4.13114875427748,6.85423892800817,128.475462644885,45.4016511745014,"0-12",0.18347634702851,0.308174506045114
"chr8-3456350-3456600",0.40433415624401,2.4732018914487,3.47026946451529,110.806719133334,32.2852083501658,"0-12",0.274872095141191,0.644682993292667
"chr3-88647801-88648052",5,0.2,3.21355865434888,106.47023434385,21.4940326364373,"0-12",0.312618232938031,NA
"chr8-11834965-11835217",5,0.2,2.16333760554463,166.454774062674,42.0646289656801,"0-12",0.369001415832575,NA
"chr10-88743839-88744092",0.260424742119836,3.83988092629019,6.75157362009697,351.829327857254,81.0392070685649,"0-12",0.208755534533004,0.317096115072567
"chr18-46933972-46934223",0.276994574666451,3.61017901236576,6.28253835374636,172.279440061963,86.3014625082398,"0-12",0.223484662727,0.336674525087119
"chr8-94674170-94674457",0.2931020592497,3.41178087441576,5.40868557237377,252.366614314216,130.381658249621,"0-12",0.243640093450322,0.347207566006428
"chr2-15082201-15082451",0.29350917762101,3.40704848858674,4.45642731747379,102.166363876871,51.3283093688746,"0-12",0.225951130645965,0.375810944207207
"chr5-124117943-124118196",0.188424101332159,5.30717669836287,5.03276616385199,529.389988413503,146.079424762427,"0-12",0.151024968508165,0.22634952877941
