"","d","tau","tau_all","mu1","mu2","points","d.min","d.max"
"chr7-44252068-44252319",1e-04,10000,3.41126043416204,1468.90326552332,439.271338000533,"0-0.5",NA,0.561205502410728
"chr11-97622643-97622893",1e-04,10000,6.54008715725948,145.140894921671,31.3700509911957,"0-0.5",NA,0.870991852599149
"chr3-145944025-145944276",1e-04,10000,4.74297562009456,214.33270309252,83.4824676294472,"0-0.5",NA,0.741066579317085
"chr11-62604556-62604806",1e-04,10000,5.74251606143271,944.652773055866,255.377768986755,"0-0.5",NA,0.647207165255434
"chr5-118261267-118261517",1e-04,10000,3.85422248298573,76.5630157336162,39.6439081711118,"0-0.5",NA,0.437385252939228
"chr4-147947064-147947315",1e-04,10000,5.0692730446492,650.954021253541,390.67094121422,"0-0.5",NA,0.50933301680179
"chr7-41628282-41628532",1e-04,10000,6.77527120369357,84.7293175308987,53.2102853295406,"0-0.5",NA,0.558063786729173
"chr11-78290367-78290625",0.0779752880641424,12.8245758986796,6.289193620105,1368.21569506516,411.71400053118,"0-0.5",NA,0.863094576695242
"chr1-157419986-157420236",0.167169883772835,5.98193871665838,8.11702216463363,387.173067341027,105.493409953271,"0-0.5",NA,1.01595153439014
"chr3-88712604-88712933",0.0369897006751463,27.0345523685708,6.36035919780004,575.934432539951,303.976137549962,"0-0.5",NA,0.814157808311499
"chr6-149335406-149335663",0.200249262247439,4.99377620060514,4.29840471837802,259.192811680705,128.503679086352,"0-0.5",NA,0.990228810760845
"chr13-119485860-119486118",1e-04,10000,6.90328946053975,190.968509107403,71.0825906669528,"0-0.5",NA,0.838948330089701
"chr12-113164295-113164545",0.345309211474023,2.89595518095592,3.63777000169178,43.8759069177787,19.4176862684181,"0-0.5",NA,1.41589693079219
"chr9-58469373-58469623",1e-04,10000,4.91711697963695,119.409733369302,36.6932540078823,"0-0.5",NA,0.500654443451804
"chr3-37052783-37053033",0.774046556750715,1.29191195449249,4.44647199224138,88.8727327123916,57.8540569955022,"0-0.5",NA,1.66407892729521
"chr3-90062188-90062438",1e-04,10000,3.66277960445895,160.470788769406,53.9375233631793,"0-0.5",NA,0.576951290523304
"chr5-48388586-48388844",0.635189386839183,1.57433360934473,3.1875457162287,188.805781149265,75.9976716857927,"0-0.5",NA,1.51482028190733
"chr4-156127011-156127264",0.957913776157969,1.04393529448009,3.39401690349461,285.532638601652,49.3448976905587,"0-0.5",NA,1.94737706845122
"chr11-52408473-52408725",0.299807328970922,3.33547549832242,3.45011611508416,107.375353819329,33.8133718056664,"0-0.5",NA,1.27319107030446
"chr4-153961674-153961924",0.646432041543193,1.54695302171711,4.44605568863298,467.970388792637,212.123003931012,"0-0.5",NA,1.44314654660467
"chrX-159592706-159593081",1.0181403877797,0.982182822725201,3.43704330579355,172.871410100181,96.3630734033575,"0-0.5",0.181728270000736,1.85743743695397
"chr11-83294387-83294637",1e-04,10000,5.0616024191203,337.959951533141,103.33294717123,"0-0.5",NA,0.824475280448193
"chr5-125517153-125517412",0.327833235366453,3.05033136400035,4.27632615119447,123.754394631307,54.2634812897988,"0-0.5",NA,1.229131109548
"chr9-63641639-63641897",0.623228746171649,1.60454729686775,6.10539035727472,254.000062454162,99.616001933707,"0-0.5",NA,1.48436661501922
"chr6-87002971-87003227",0.741572594813203,1.34848564657637,4.2597297407019,99.1564391669824,54.33385900626,"0-0.5",NA,1.72994565988431
"chr2-156567903-156568156",0.506534002846274,1.97420112841563,6.48878961084187,165.284414232785,57.5584223517774,"0-0.5",NA,1.43254866826203
"chr15-52045470-52045722",1e-04,10000,3.73570831001906,68.2070928786907,31.0863903279526,"0-0.5",NA,0.603244673772328
"chr8-111055315-111055569",0.311694206916426,3.2082726525236,6.0761534330372,533.984632109098,133.392664999744,"0-0.5",NA,1.15350841883915
"chr16-14474601-14474878",0.732357937611882,1.36545253166896,3.93286848484031,46.3777247234771,32.9450401225797,"0-0.5",NA,1.67009802324253
"chr6-58692198-58692451",1e-04,10000,5.56374081582332,82.2346844076705,42.6031949362083,"0-0.5",NA,0.581423819378765
"chr5-135011919-135012175",1e-04,10000,5.16943132731796,285.698780579036,56.0075844784108,"0-0.5",NA,0.653055684819098
"chr8-9988797-9989050",1e-04,10000,4.05213145915062,97.6918875977325,40.4871846471244,"0-0.5",NA,0.86887261036649
"chr17-35102735-35102987",0.178823401425634,5.59210926549713,6.35321210504373,36.9257357263387,17.2743252505685,"0-0.5",NA,1.31201553857174
"chr19-21685384-21685640",1e-04,10000,4.14326173661775,138.240240166514,63.0576581405761,"0-0.5",NA,0.48098485193927
"chr7-79365255-79365505",1e-04,10000,5.10840270731101,140.418742922487,39.7182378623294,"0-0.5",NA,0.828721846357166
"chr14-54268914-54269169",1e-04,10000,5.7117070380516,271.168186538102,101.654356746958,"0-0.5",NA,0.746200352214796
"chr14-8055778-8056028",1e-04,10000,5.06659647357622,87.3506693414468,15.7616302681036,"0-0.5",NA,1.0281769061808
"chr2-31803284-31803538",0.36309250932835,2.75411905866581,5.80051784566784,64.3053899325816,22.7794126994697,"0-0.5",NA,1.53020290900996
"chr1-156649316-156649619",0.775627872163993,1.28927806218466,6.17911880574836,235.810319598162,75.8716440012377,"0-0.5",NA,1.66510789533412
"chr9-119350045-119350299",1e-04,10000,7.15444824650377,353.275753531626,74.5041036352568,"0-0.5",NA,0.48732692665327
"chr11-84401395-84401651",0.497972989042566,2.00814104781599,5.18069948896614,164.272538941753,38.4868572002408,"0-0.5",NA,1.50680808088849
"chr7-131445950-131446211",0.609785620336625,1.63992059938698,8.48579757133271,99.1776933815866,56.0159108433084,"0-0.5",NA,1.47697021979295
"chr1-180753953-180754207",1e-04,10000,2.54642280447564,66.279735291225,44.146028942664,"0-0.5",NA,0.444166228606887
"chr1-155572037-155572287",1e-04,10000,6.184498395409,117.033712703723,20.5662630700415,"0-0.5",NA,0.576210099558877
"chr4-86932240-86932620",0.940519773873595,1.06324186665575,1.66820822763461,114.393124284139,13.452684186071,"0-0.5",NA,2.34087868124549
"chr4-40198081-40198334",0.0540726519936933,18.493637044409,5.68919281881174,136.284322335647,61.6135355515674,"0-0.5",NA,0.904779040439341
"chr15-81914787-81915137",0.175834072160099,5.68717989474469,10.6475808068622,1167.83534985371,352.102574580208,"0-0.5",NA,0.962691731444525
"chr4-152271597-152271855",0.28998335871849,3.44847374835319,8.48525131018452,281.946499019171,57.386072779677,"0-0.5",NA,1.21133407522377
"chrX-155297403-155297654",0.182269896679988,5.48636948950328,12.4107420684782,550.054192671798,195.411005977239,"0-0.5",NA,0.980822035587269
"chr3-97176267-97176576",0.313154307105024,3.19331389449682,6.94063008300799,339.637707716386,96.0221271981602,"0-0.5",NA,1.17073311859625
"chr1-78706727-78706977",0.0830975269557627,12.0340524758619,4.88148316597939,346.426346435155,213.954286240493,"0-0.5",NA,0.836923705161099
"chr3-32726719-32726971",1e-04,10000,5.74104369439048,2393.77791404125,966.541750941399,"0-0.5",NA,0.66829766258094
"chr12-70961814-70962284",1e-04,10000,6.04435106452353,782.040783782516,217.672386230564,"0-0.5",NA,0.754304906319594
"chr5-25850218-25850691",1e-04,10000,4.23886270748332,268.481926306372,70.1413300617484,"0-0.5",NA,0.800263894684622
"chr2-158638947-158639211",0.256878777215064,3.89288679602667,4.90804884879323,148.399064640414,40.7628909326547,"0-0.5",NA,1.24111465662252
"chr14-29992896-29993221",0.280730185338839,3.56213920776994,4.07832990481049,258.431385152106,70.4546734772431,"0-0.5",NA,1.16059369847566
"chr15-101213428-101213681",1e-04,10000,3.94484804555635,45.9356655941223,17.2502142169143,"0-0.5",NA,0.447961382167255
"chr9-70779978-70780229",0.0209406765394453,47.7539490243466,6.10423142868433,30.269929413194,20.1836596974213,"0-0.5",NA,0.938701806000332
"chr3-89753195-89753455",1e-04,10000,7.74227102885903,142.619889667084,26.1317473936752,"0-0.5",NA,0.866365564773728
"chr5-34632043-34632308",1e-04,10000,4.66212272149452,133.771987811844,44.5366999339072,"0-0.5",NA,0.52758557574155
"chr15-74589214-74589464",1e-04,10000,3.71955420037144,173.118968476761,119.640211555514,"0-0.5",NA,0.551030097709722
"chr8-83941696-83941954",0.395165158212551,2.53058747517948,4.88498202261512,154.932483153846,32.56966110988,"0-0.5",NA,1.41271332263497
"chr3-138455070-138455499",0.0441723310629055,22.6386060218535,8.20765148655135,702.238810290994,187.760700689196,"0-0.5",NA,0.85283046916199
"chr1-134432083-134432349",0.621909486161441,1.60795103186513,4.77546667681081,156.445507949523,87.9338504314137,"0-0.5",NA,1.43339908316778
"chr14-21448310-21448569",0.736125588557442,1.35846384848496,7.88083178442459,95.2797357387732,50.0269725934165,"0-0.5",NA,1.63263794156776
"chr9-59315946-59316200",0.108794281413994,9.19165958911674,4.39300407389861,111.765250722199,48.241031897491,"0-0.5",NA,0.968717506022062
"chr2-180176033-180176288",0.665006863197784,1.50374387895991,5.99006648325859,357.576013634302,51.6765130449207,"0-0.5",NA,1.64821105916772
"chr15-80969053-80969306",1e-04,10000,4.47884865963177,190.356051913983,41.3085973012836,"0-0.5",NA,0.880924200242992
"chr6-140652459-140652821",0.331008081528901,3.0210742752294,6.09598194489284,204.574506961215,109.332324848474,"0-0.5",NA,1.11752437196645
"chr7-78908125-78908382",0.0840061562158978,11.9038894891224,3.86323297621097,1461.43681327496,264.642516485076,"0-0.5",NA,0.899552549217753
"chr10-81565915-81566371",1e-04,10000,7.77368066745696,1120.07010953215,199.511526124242,"0-0.5",NA,0.808938097562371
"chr17-13905434-13905798",0.490096696487032,2.04041367176704,5.48811104100979,242.408677111561,118.342946502082,"0-0.5",NA,1.2904115858762
"chr11-53420803-53421238",0.239547950445469,4.17452955928187,4.296371423424,399.207204361418,188.804737272761,"0-0.5",NA,1.01736601954048
"chr8-123503665-123503916",1.18799650533214,0.841753317885742,5.76630014987293,265.891915977884,93.0933171645029,"0-0.5",0.288429465716202,2.07607348426121
"chr1-89895027-89895282",0.530477142186321,1.88509536127905,5.15785943674338,69.8326995926452,29.5045328575481,"0-0.5",NA,1.51349533058429
"chr5-24482934-24483184",1e-04,10000,7.20274742257598,346.477118685254,69.5098323403701,"0-0.5",NA,0.567083103506455
"chr5-24501790-24502047",1e-04,10000,4.03205036100888,590.114819140799,105.572701236872,"0-0.5",NA,0.325988267460346
"chr1-82895417-82895675",1.09457912551565,0.913593158035884,5.32430057544863,248.873215950823,114.95257723111,"0-0.5",0.244596472960437,1.94374619188368
"chr1-82900745-82901001",0.588208087373806,1.7000786311265,5.53006010705944,110.183867846142,69.2725241991157,"0-0.5",NA,1.42786361289421
"chr6-40396512-40396762",1e-04,10000,2.83163825170253,33.7938945569074,23.1732859379581,"0-0.5",NA,0.50894322220138
"chr17-34613165-34613449",0.131161903436109,7.62416504947348,5.18317093298298,598.407860784135,254.123680063493,"0-0.5",NA,0.904001901179804
"chr8-18881719-18882055",1e-04,10000,4.65311881365781,282.431544404635,60.6357809995945,"0-0.5",NA,0.775147471714158
"chr8-18883167-18883417",0.486431930422863,2.05578609761634,5.99517411665399,86.4402677182895,39.1765918828025,"0-0.5",NA,1.42977999995728
"chr2-75929397-75929647",1e-04,10000,5.18844177560564,118.697491293092,51.2890195250169,"0-0.5",NA,0.675225357360168
"chr19-9018945-9019196",1e-04,10000,4.01584903518586,186.357157619184,78.4053955431312,"0-0.5",NA,0.744919852431639
"chr12-87273702-87273997",1e-04,10000,6.11209291641339,6383.82014304826,2962.44680800916,"0-0.5",NA,0.500049285538725
"chr1-43115696-43115947",0.584915036273312,1.70965001407954,2.75005368818321,60.4823775634655,28.6571330528041,"0-0.5",NA,1.56557565657283
"chr19-5427045-5427316",0.865812223619797,1.15498484858436,3.5230047068605,151.50127245659,28.2117821072109,"0-0.5",NA,1.97285996592071
"chr1-183323358-183323613",1e-04,10000,5.91742336402185,116.76520402726,54.848787095367,"0-0.5",NA,0.345022380157773
"chr4-134092252-134092504",1e-04,10000,5.39889673605563,189.013556798981,62.1168599487457,"0-0.5",NA,0.577128800832371
"chr2-32634808-32635058",1e-04,10000,7.23166031671916,513.197413870264,147.792985718949,"0-0.5",NA,0.54725621618761
"chr4-129011279-129011531",0.538881802421104,1.85569450574722,6.42594473111945,765.151853410323,236.677174911679,"0-0.5",NA,1.34413863774689
"chr13-100666108-100666415",1e-04,10000,7.89488544747769,192.663762783745,71.9616737437818,"0-0.5",NA,0.581348828533913
"chr10-4359221-4359472",0.0365734503846457,27.3422384129177,7.09057751191068,2188.5861716485,1113.12769268694,"0-0.5",NA,0.753414261276733
"chr4-57896734-57896984",1e-04,10000,5.41587379786215,123.030780605649,50.9458033071915,"0-0.5",NA,0.770831519384838
"chr4-34566658-34566909",1e-04,10000,4.53870897449348,310.005206828807,247.667464339815,"0-0.5",NA,0.703090171919181
"chr4-139318164-139318425",1e-04,10000,6.70685873493768,224.092031996197,64.0891100833037,"0-0.5",NA,0.594274807974079
"chr7-27639195-27639453",0.611456831868737,1.63543842816147,4.85115129273468,475.658669823841,299.263469245401,"0-0.5",NA,1.38369040997274
"chr4-139649441-139649691",0.640953258436393,1.56017617016177,8.52649367602043,159.708260863423,63.39961825515,"0-0.5",NA,1.53146376828137
"chr16-5244653-5244907",0.0864909570199652,11.5619023589849,4.22341466903217,505.446120990819,144.659131505443,"0-0.5",NA,0.907619221884023
"chr15-90233219-90233469",0.349475757776489,2.86142880514064,2.65398785419322,24.6217110336997,25.1264355656372,"0-0.5",NA,1.30924750957437
"chr8-22071267-22071627",1e-04,10000,4.71958121509374,111.03579598132,56.0145602090789,"0-0.5",NA,0.456394555074572
"chr3-54749186-54749436",0.378012358931511,2.64541615207132,3.72765515699262,246.446364647752,81.9582833397491,"0-0.5",NA,1.24173366243299
"chr4-99763207-99763460",0.635957605028258,1.5724318603841,4.15704337060189,83.5475960865484,32.0063234588361,"0-0.5",NA,1.620065127903
"chr7-97391908-97392158",0.762634908858655,1.31124341199721,4.87165738249418,121.199647248972,64.0965982861756,"0-0.5",NA,1.63022809465739
"chr5-136141342-136141614",1e-04,10000,2.04674013277413,89.9381125961463,20.7144525987679,"0-0.5",NA,0.616698045784069
"chr11-60555649-60555905",0.286192614948818,3.49415026023239,5.30528970328025,217.698379386039,114.828150554952,"0-0.5",NA,1.08624514888173
"chr11-60558262-60558513",0.0689434521583467,14.5046406684603,6.20495299663897,78.1336648107834,21.5715732740808,"0-0.5",NA,1.1444476853541
"chr18-31783518-31783768",0.367037269389025,2.72451896142485,3.33979254993578,88.8287146361727,66.3390227635734,"0-0.5",NA,1.19782060272104
"chr9-102733161-102733417",0.599961546311682,1.66677348931376,4.09652845793804,156.848393651997,60.7881020810212,"0-0.5",NA,1.49578423820419
"chr13-19150664-19150920",1e-04,10000,8.4243953748597,95.6809725572557,41.7634846642942,"0-0.5",NA,0.445397549006356
"chr9-108302046-108302303",0.149096911421169,6.70704705059384,6.08498241652033,579.766675396917,232.99350749874,"0-0.5",NA,0.923778844877708
"chr11-120605425-120605774",1e-04,10000,7.39109521770893,1831.49987642304,611.391880907861,"0-0.5",NA,0.61024289959995
"chr7-101899284-101899545",1e-04,10000,7.9296990935574,299.053205436353,86.5513697130583,"0-0.5",NA,0.3663912617786
"chr2-25285353-25285612",1e-04,10000,5.27331704359077,183.936110259638,53.8046364407463,"0-0.5",NA,0.533007812947857
"chr5-52866484-52866741",0.16518136126816,6.05395180377872,9.98911457310375,415.277520375371,114.197275020887,"0-0.5",NA,1.00916993493695
"chr5-122444196-122444451",1e-04,10000,3.75637522288604,359.300215040777,48.3779223067389,"0-0.5",NA,0.587587030903197
"chr15-27594655-27594907",0.263262871932756,3.79848473375094,4.70205926382823,69.9129828909395,33.4420035125041,"0-0.5",NA,1.27359903494663
"chr5-110256401-110256651",0.145803480921589,6.85854681712149,13.5636107039658,45.7838122634694,15.0260352966459,"0-0.5",NA,1.29800857095073
"chr12-36197035-36197292",1e-04,10000,7.10669640382535,189.043754042934,49.1941030420192,"0-0.5",NA,0.427545278841363
"chr13-98273662-98273918",1e-04,10000,7.20045822082322,136.652271035756,46.7396066537227,"0-0.5",NA,0.635110406346822
"chr5-114805569-114805820",1e-04,10000,5.59385587598863,258.519503784576,58.2972665326556,"0-0.5",NA,0.544858808184868
"chr3-158007770-158008034",1e-04,10000,5.14556978842799,211.130245904925,101.29254719577,"0-0.5",NA,0.55728016870015
"chr7-35638974-35639237",0.239856646919003,4.16915692287522,4.0748097056637,313.518840197775,151.255089313228,"0-0.5",NA,1.06026944569149
"chr13-96909541-96909796",1e-04,10000,3.67716089160472,412.066419706573,154.903754154335,"0-0.5",NA,0.600802600133756
"chr11-94341597-94341847",1e-04,10000,3.62066199241581,172.97000503125,55.3491352500955,"0-0.5",NA,0.51242283949172
"chr15-95975220-95975472",0.266289083082222,3.75531729812307,5.0991855474575,91.0901944037395,32.4515915047076,"0-0.5",NA,1.23344969270682
"chr9-62377574-62377824",1e-04,10000,7.26319343915173,496.968190655261,78.0747578938114,"0-0.5",NA,0.46580207419428
"chr9-62378554-62378805",1e-04,10000,3.65494091422021,68.3210863021104,28.8475369008422,"0-0.5",NA,0.682324945354024
"chr4-46472275-46472656",0.0713692342270282,14.0116397608942,6.16635715145998,2364.26526386259,909.91518897862,"0-0.5",NA,0.823363241675372
"chr3-95945315-95945565",0.0718463712991745,13.9185874236559,6.83917654139247,273.116305996447,155.426826213899,"0-0.5",NA,0.810626389293269
"chr3-95947137-95947389",1e-04,10000,5.93806747518415,812.527644843989,468.216915949377,"0-0.5",NA,0.62698200338818
"chr11-5042331-5042794",1e-04,10000,6.32785622201628,523.730270573052,125.215905404335,"0-0.5",NA,0.576133619273624
"chr8-109861105-109861541",0.414464955448188,2.41274922488594,4.29166639988105,124.806846816584,37.5474044648062,"0-0.5",NA,1.37718556343264
"chr8-109863949-109864209",1e-04,10000,5.15296234977624,243.018395037025,104.999048040468,"0-0.5",NA,0.556818526147103
"chr8-72257136-72257387",1e-04,10000,8.30520980393447,227.696691451067,55.1807438827626,"0-0.5",NA,0.723803881264682
"chrX-163929295-163929546",1e-04,10000,6.31953627597577,378.000146502012,162.338705927847,"0-0.5",NA,0.46991541463236
"chr7-141632749-141633011",1e-04,10000,5.71300558953062,494.391002598579,93.2289344348659,"0-0.5",NA,0.354853135554346
"chr11-83404783-83405036",0.142746480657418,7.00542665146283,7.31767549044492,221.357089815355,68.8536748369411,"0-0.5",NA,1.04477305652398
"chr16-20543656-20544052",0.00688835909584327,145.172454874404,7.51764452633136,874.466897740523,217.814473435189,"0-0.5",NA,0.816075751212815
"chr7-16749040-16749296",1e-04,10000,7.03200076973773,2107.55874295356,320.219580166068,"0-0.5",NA,0.532334465683545
"chr13-94565953-94566316",0.303255125643489,3.29755349683888,7.20894650947815,274.704114925,92.6936288772264,"0-0.5",NA,1.15658530146735
"chr18-46790365-46790826",1e-04,10000,6.37004117373867,91.7720555313097,74.8865186105301,"0-0.5",NA,0.49918445683257
"chr3-103821773-103822025",0.620283304964415,1.61216655679193,6.54274718140849,61.5797405758044,34.8378457376353,"0-0.5",NA,1.55575218496725
"chr5-142477548-142477804",1e-04,10000,5.25709407382624,245.435956691803,54.1280424627522,"0-0.5",NA,0.474927753936508
"chr18-62953553-62953803",0.235353705756686,4.24892396227583,3.65996853305374,160.149096905491,61.5212942142885,"0-0.5",NA,1.10125980568867
"chr14-50926888-50927188",0.0316095604325301,31.6359982966064,5.40264140958163,1249.51086131153,550.47978819476,"0-0.5",NA,0.77894177959267
"chr3-95897212-95897469",1e-04,10000,5.8366576827059,742.132365279653,397.916217349861,"0-0.5",NA,0.601085664706128
"chr15-79907656-79907906",1e-04,10000,5.36766798440431,419.637885259839,95.6767402272513,"0-0.5",NA,0.394855516674876
"chrX-112372505-112372755",1e-04,10000,6.50087227829167,68.6472363275757,39.3917183017586,"0-0.5",NA,0.477664814657857
"chrX-20860137-20860521",1e-04,10000,5.27639739661134,337.879789195111,106.792127956372,"0-0.5",NA,0.768617196957697
"chr11-103985081-103985350",0.020315163401925,49.2243148733544,2.38335444764555,412.538437402953,116.013309252943,"0-0.5",NA,0.864010373291663
"chr14-26656592-26656842",0.773586961371862,1.29267949168458,6.16177820637219,608.467170511203,349.6348410903,"0-0.5",NA,1.56162819648695
"chr6-28426249-28426603",1e-04,10000,9.00023266826449,2286.21003699865,642.384322749765,"0-0.5",NA,0.352893162686348
"chr12-69373531-69373785",0.165683723689132,6.03559587951002,6.35540131754039,630.986774505276,276.437896907937,"0-0.5",NA,0.927634137946186
"chr12-69375729-69375980",0.392776529949458,2.54597697099844,4.71184026093364,351.819750965997,106.259501156961,"0-0.5",NA,1.23827909087124
"chr2-180982061-180982524",1e-04,10000,3.75109600878408,219.585963027718,57.488793439799,"0-0.5",NA,0.733019818825578
"chr2-91276680-91276930",0.255384445592293,3.91566525393032,3.45295481427489,162.926022141485,22.0713830836377,"0-0.5",NA,1.36362864017388
"chr2-91672070-91672320",0.504779666018648,1.98106236704681,4.94813027115759,119.590449249852,64.3600122548239,"0-0.5",NA,1.34616349535386
"chr11-97501964-97502400",0.224991002525042,4.44462217945226,3.73929841711552,111.452305033322,33.4972212710497,"0-0.5",NA,1.19024135626915
"chr9-32264516-32264766",0.399261313290831,2.50462533361347,7.18390785589447,129.861183867322,35.1263194320401,"0-0.5",NA,1.38900727023179
"chr12-52568584-52568834",1e-04,10000,6.13883239863788,119.174040191101,82.0548157751812,"0-0.5",NA,0.502609158249328
"chr7-24926335-24926591",0.0561386507072632,17.8130394550188,6.85423892800817,105.396700199709,42.0613989170178,"0-0.5",NA,0.949534826379241
"chr8-3456350-3456600",1.07128147215915,0.933461490736432,3.47026946451529,116.762613281494,32.7748234011196,"0-0.5",0.0173927253776435,2.14370326821575
"chr3-88647801-88648052",1e-04,10000,3.21355865434888,93.8313715163573,23.238700460774,"0-0.5",NA,0.701380085585943
"chr8-11834965-11835217",1e-04,10000,2.16333760554463,162.487751312396,57.2701960676522,"0-0.5",NA,0.347442382916229
"chr10-88743839-88744092",1e-04,10000,6.75157362009697,402.221404482179,96.8774876645188,"0-0.5",NA,0.483670861301363
"chr18-46933972-46934223",0.403789641525436,2.47653703106945,6.28253835374636,152.402257821003,80.0578305692121,"0-0.5",NA,1.26207613644969
"chr8-94674170-94674457",1e-04,10000,5.40868557237377,360.404441119137,159.453871060585,"0-0.5",NA,0.730863169464098
"chr2-15082201-15082451",1e-04,10000,4.45642731747379,122.606669635608,59.7980802548139,"0-0.5",NA,0.669053485806575
"chr5-124117943-124118196",1e-04,10000,5.03276616385199,616.023104367504,186.127114073721,"0-0.5",NA,0.39919309655847
"chr6-97233057-97233371",1e-04,10000,3.76760975375945,56.2989321380918,27.2519239639497,"0-0.5",NA,0.679431895556702
"chr2-53218194-53218486",0.417318579353338,2.39625084881091,5.71708859633217,134.55666549393,55.0152518897142,"0-0.5",NA,1.29786559541116
"chr1-135156018-135156269",1e-04,10000,3.41655500453514,309.494387668708,202.70949429699,"0-0.5",NA,0.876856058773393
"chr6-108823297-108823723",0.00726698231782817,137.608701420215,5.34953798939859,466.097725693352,182.350762871457,"0-0.5",NA,0.803077186495021
"chr5-21662342-21662600",1e-04,10000,4.29553491265153,365.058258935219,200.068656812931,"0-0.5",NA,0.73507487640606
"chr7-128244843-128245100",1.05577688302802,0.947169819755807,1.26008353716623,65.1611345325501,14.6026474554423,"0-0.5",NA,2.43021466329897
"chrX-134721661-134721912",0.353576636782209,2.82824116746143,4.75242778130284,148.916452895181,65.3689033013783,"0-0.5",NA,1.20737474922349
"chrX-135747076-135747326",0.330577795832554,3.02500655702395,2.50121207275627,115.492623330835,48.7018560515331,"0-0.5",NA,1.2845361997998
"chr10-4454885-4455140",0.556936851581602,1.79553570060982,4.17243066072027,169.719824463869,52.1755884090771,"0-0.5",NA,1.48081695625921
"chr3-95496988-95497239",0.471633419934143,2.12029079733077,4.96844069522199,81.5796166551206,55.9847770191739,"0-0.5",NA,1.33600077043516
"chr7-113313874-113314126",0.147848026129214,6.76370206745969,6.39843452238261,71.1678146949609,34.7532350240657,"0-0.5",NA,1.11098032825027
"chr5-145108506-145108757",0.458870724988719,2.17926301579728,6.66608062928253,603.181326156615,324.04144078104,"0-0.5",NA,1.24785937514593
"chr5-145127935-145128186",0.00259284332194259,385.676986934478,5.62347644808174,451.149184750229,121.358683915896,"0-0.5",NA,0.832011119183195
"chr1-74267963-74268213",1e-04,10000,6.87554619847132,1858.19806052983,447.288287657578,"0-0.5",NA,0.596024057410614
"chr5-122405925-122406181",1e-04,10000,9.50095735896689,568.167248896491,268.397223559014,"0-0.5",NA,0.569475890790749
"chr6-113389405-113389655",1e-04,10000,5.25914480246993,793.212833166207,166.538952157528,"0-0.5",NA,0.662773617329269
"chr1-152775318-152775580",0.203054939736085,4.92477553759452,4.7673690348233,298.117203825205,105.930636111664,"0-0.5",NA,1.02850043908357
"chr2-39015343-39015593",0.127351919759989,7.85225697331167,6.27113724398494,1204.26138829891,306.348987701731,"0-0.5",NA,0.92703933702405
