"","d","tau","tau_all","mu1","mu2","points","d.min","d.max"
"chr12-113164295-113164545",0.190197119694639,5.25770317450389,3.63777000169178,42.5412993957695,19.5524722680123,"0-3",0.0381513889273088,0.343189049187454
"chr9-58469373-58469623",0.236611957213883,4.22632909923507,4.91711697963695,107.306041155268,29.472899661882,"0-3",0.0930188258210228,0.382163276970048
"chr3-37052783-37053033",0.2743771268561,3.64461867305893,4.44647199224138,96.3529014791481,61.2727755777667,"0-3",0.15810577073019,0.391831915272645
"chr3-90062188-90062438",0.49919063531574,2.00324270780339,3.66277960445895,180.484290054285,51.0517880579292,"0-3",0.353608675498759,0.649177463972627
"chr5-48388586-48388844",0.242622183665279,4.12163465390122,3.1875457162287,174.667108648815,73.5902990584148,"0-3",0.127587768576914,0.357865772944169
"chr4-156127011-156127264",0.371910703084855,2.68881748146904,3.39401690349461,299.817658074339,49.8647660910108,"0-3",0.235077383346431,0.51090108287844
"chr11-52408473-52408725",0.195757354702163,5.10836490164808,3.45011611508416,102.668723426823,32.7948232257746,"0-3",0.0594153296696522,0.333448541364299
"chr4-153961674-153961924",0.316040173731943,3.16415469651075,4.44605568863298,550.755726312124,229.764331559211,"0-3",0.213895151673521,0.417804595862231
"chrX-159592706-159593081",0.300091678101734,3.33231499895505,3.43704330579355,164.881741227291,93.4610921600175,"0-3",0.189174322790928,0.411274641317279
"chr11-83294387-83294637",0.280411596981909,3.56618631598363,5.0616024191203,350.347978261312,104.417878158272,"0-3",0.16830176286332,0.392580044070171
"chr5-125517153-125517412",0.192682898224859,5.18987418817527,4.27632615119447,128.221329035962,54.9072015386448,"0-3",0.0736483815726525,0.312186702960402
"chr9-63641639-63641897",0.188122133176558,5.31569562344623,6.10539035727472,273.27821339797,102.853239032706,"0-3",0.0799414846505943,0.295842108345124
"chr6-87002971-87003227",0.243616726058804,4.10480846770193,4.2597297407019,140.353785238791,67.6894730105558,"0-3",0.12829137041593,0.359176115981953
"chr2-156567903-156568156",0.5540497316409,1.8048921295176,6.48878961084187,206.002281968631,62.9899239456321,"0-3",0.411560321395623,0.700792638526836
"chr15-52045470-52045722",0.144993172853085,6.89687645509526,3.73570831001906,70.3781206936139,27.9876955244198,"0-3",0.0100269889053709,0.280864014595217
"chr8-111055315-111055569",0.0662548696118125,15.0932302162694,6.0761534330372,534.260889469757,133.318609382528,"0-3",NA,0.170231622334056
"chr16-14474601-14474878",0.222288743786277,4.49865334144614,3.93286848484031,60.0408681869262,40.0772727701029,"0-3",0.0968297312489897,0.3463220442033
"chr6-58692198-58692451",0.094908866178422,10.5364234161229,5.56374081582332,87.9764371504872,40.2364117140655,"0-3",NA,0.21287561495761
"chr5-135011919-135012175",1e-04,10000,5.16943132731796,261.6574387926,50.8066385811711,"0-3",NA,0.113771360207405
"chr8-9988797-9989050",0.399135385699666,2.5054155452718,4.05213145915062,89.2656635136606,38.4646539266851,"0-3",0.254402670378639,0.548103957751395
"chr17-35102735-35102987",0.233204836626652,4.28807572975403,6.35321210504373,41.8343873006684,18.6112727573184,"0-3",0.0740223730546972,0.397612518090288
"chr19-21685384-21685640",0.26885746482634,3.71944294217726,4.14326173661775,112.912109791301,48.583843953848,"0-3",0.142986766335742,0.395643185372945
"chr7-79365255-79365505",0.0279080080058457,35.8320092136471,5.10840270731101,171.199389041588,40.8423909728017,"0-3",NA,0.151306562073464
"chr14-54268914-54269169",0.0487362779939337,20.5185960266492,5.7117070380516,285.882221384513,101.982037557556,"0-3",NA,0.151607592683995
"chr14-8055778-8056028",0.0956455139818529,10.455273419198,5.06659647357622,98.8857140911062,15.7802270637019,"0-3",NA,0.262536629592365
"chr2-31803284-31803538",1e-04,10000,5.80051784566784,90.2518996791993,28.6108144112395,"0-3",NA,0.102838433404022
"chr1-156649316-156649619",0.361815804024796,2.76383725883756,6.17911880574836,224.281317842606,74.5956360507024,"0-3",0.239275353546052,0.485323930920432
"chr9-119350045-119350299",0.0905253528714385,11.0466291296337,7.15444824650377,276.386422566018,60.0362171634772,"0-3",NA,0.206670124390501
"chr11-84401395-84401651",0.100068548093348,9.99314988628756,5.18069948896614,166.36779737669,38.5921209564143,"0-3",NA,0.227248282987293
"chr7-131445950-131446211",0.212721788169372,4.70097590193153,8.48579757133271,88.5588394210236,52.5515688882263,"0-3",0.0967930601011413,0.329087848010368
"chr1-180753953-180754207",0.355661902247626,2.81165903258247,2.54642280447564,74.9982354366714,40.6941707956157,"0-3",0.219717559762663,0.494362289241795
"chr1-155572037-155572287",1e-04,10000,6.184498395409,109.016008421203,17.2175754170064,"0-3",NA,0.128866664749784
"chr4-86932240-86932620",0.503551764999148,1.9858931484466,1.66820822763461,114.765343368966,13.6552041201743,"0-3",0.272556629978644,0.758838910677571
"chr4-40198081-40198334",0.00277350035311487,360.555209187883,5.68919281881174,158.182612417532,66.4415891013099,"0-3",NA,0.107041627851012
"chr15-81914787-81915137",0.0509071130940948,19.6436202962764,10.6475808068622,1332.21892782748,366.809368029393,"0-3",NA,0.147487436122464
"chr4-152271597-152271855",0.0111322491484213,89.8291070086061,8.48525131018452,252.652948874608,55.4291179878658,"0-3",NA,0.125837857132547
"chrX-155297403-155297654",0.140008141205295,7.14244179939289,12.4107420684782,445.483634103586,177.780679876112,"0-3",0.0390364503323057,0.240172000974772
"chr3-97176267-97176576",0.0138602973706527,72.1485241808277,6.94063008300799,327.592631824935,94.8302568338259,"0-3",NA,0.118367193908453
"chr1-78706727-78706977",0.154861016023393,6.45740306810942,4.88148316597939,385.345677621893,229.411125527262,"0-3",0.0603391987366336,0.24917589669133
"chr3-32726719-32726971",0.0580438603992418,17.228350993916,5.74104369439048,2376.26839046773,939.83350694511,"0-3",NA,0.149745733240427
"chr12-70961814-70962284",0.0966845638549758,10.3429126649418,6.04435106452353,707.144761590666,208.039613342171,"0-3",NA,0.196179374728193
"chr5-25850218-25850691",0.126832899749482,7.88438963372423,4.23886270748332,268.94675526395,68.5289962612305,"0-3",0.012245044580005,0.241129796287705
"chr2-158638947-158639211",0.146745479982531,6.81451994377643,4.90804884879323,150.19562263116,41.4421330715367,"0-3",0.0177752880788817,0.27605733664983
"chr14-29992896-29993221",0.303623866563143,3.29354872961555,4.07832990481049,247.21864750897,69.4659851680646,"0-3",0.182032159289868,0.425885484198607
"chr15-101213428-101213681",0.200656785822873,4.98363409888733,3.94484804555635,54.4211194291476,13.6722907048397,"0-3",0.0194012492978906,0.385660107630508
"chr9-70779978-70780229",0.213425615500741,4.6854731923991,6.10423142868433,35.8227868208644,22.9153273388286,"0-3",0.0691772546471786,0.356579206369233
"chr3-89753195-89753455",0.185721019296548,5.38442015765195,7.74227102885903,143.568003737828,25.1580705121568,"0-3",0.0367578709077277,0.336138397455218
"chr5-34632043-34632308",0.12697579436099,7.87551678674297,4.66212272149452,132.664897304072,38.3581063473754,"0-3",NA,0.254214547442087
"chr15-74589214-74589464",0.132439875325523,7.55059605381013,3.71955420037144,216.830481230186,131.525097704172,"0-3",0.0354437461881577,0.22929983420184
"chr8-83941696-83941954",0.108798443560606,9.19130795692819,4.88498202261512,177.200240946909,33.7846342381947,"0-3",NA,0.241863329001946
"chr3-138455070-138455499",1e-04,10000,8.20765148655135,691.467881126376,196.518661811821,"0-3",NA,0.0732640761787939
"chr1-134432083-134432349",0.125598396867289,7.96188506336296,4.77546667681081,161.119412269821,89.5212166075047,"0-3",0.0232380454341847,0.22786505421199
"chr14-21448310-21448569",0.162140188605622,6.16750238543468,7.88083178442459,87.3745922653223,47.8753362048049,"0-3",0.046651556612118,0.278273426103084
"chr9-59315946-59316200",0.051718015610844,19.3356219914657,4.39300407389861,122.689770507364,51.0055199680392,"0-3",NA,0.163004516753397
"chr2-180176033-180176288",0.17680344958309,5.65599824187845,5.99006648325859,313.988345193199,50.7291597007588,"0-3",0.0519840251186737,0.302029174570622
"chr15-80969053-80969306",0.178939057270581,5.58849484988546,4.47884865963177,185.79750867606,40.8051533456561,"0-3",0.0487369876586621,0.309868367121688
"chr6-140652459-140652821",0.317336274746179,3.15123129494051,6.09598194489284,214.47469566875,112.237769083519,"0-3",0.208243445673261,0.426439325411262
"chr7-78908125-78908382",0.347526485283089,2.87747852997568,3.86323297621097,1246.04491020352,254.300077646538,"0-3",0.243561302661749,0.450972636762888
"chr10-81565915-81566371",0.168659705286078,5.92909846666587,7.77368066745696,963.939145822244,192.679794453479,"0-3",0.0654064553187929,0.271657300919789
"chr17-13905434-13905798",0.203308088133579,4.91864346952578,5.48811104100979,249.728650003218,120.555866637207,"0-3",0.0990033872445333,0.307421118325007
"chr11-53420803-53421238",0.144085208972622,6.94033764555261,4.296371423424,397.469610429625,187.787575677333,"0-3",0.0452647706939076,0.242346407764479
"chr8-123503665-123503916",0.139984753630504,7.14363510357382,5.76630014987293,276.446545738585,94.2097063338025,"0-3",0.0308698029342435,0.248415283909897
"chr1-89895027-89895282",0.371974118948928,2.6883590794587,5.15785943674338,58.612166248905,27.0822516295025,"0-3",0.215677274973769,0.534093862057606
"chr5-24482934-24483184",0.0676231361044755,14.7878382696572,7.20274742257598,264.069794784067,58.384709721626,"0-3",NA,0.183451201986179
"chr5-24501790-24502047",0.056131761201609,17.815225793616,4.03205036100888,470.731867031487,74.9796215720492,"0-3",NA,0.168746752228572
"chr1-82895417-82895675",0.121986176359247,8.19765017517244,5.32430057544863,299.527927659582,125.354197725191,"0-3",0.0192286383427648,0.224572179254888
"chr1-82900745-82901001",0.153054661615525,6.53361347798745,5.53006010705944,110.954379214416,69.2207233124676,"0-3",0.0457241977738468,0.261280549198744
"chr6-40396512-40396762",0.0817382814477284,12.2341696239295,2.83163825170253,41.3652705944933,22.0271986561328,"0-3",NA,0.215337863153096
"chr17-34613165-34613449",0.090353071312658,11.0676923924323,5.18317093298298,582.497662943507,251.899718347458,"0-3",NA,0.185846356749113
"chr8-18881719-18882055",1e-04,10000,4.65311881365781,273.642117211596,63.0299676857694,"0-3",NA,0.0760869112923445
"chr8-18883167-18883417",0.322151833004828,3.10412637008032,5.99517411665399,88.8473179387898,39.5959110787777,"0-3",0.185456511380361,0.461589455976315
"chr2-75929397-75929647",0.29988220357795,3.33464269659491,5.18844177560564,128.026459294243,49.9389910190844,"0-3",0.171354353890907,0.429592217888767
"chr19-9018945-9019196",0.140597120398798,7.11252120358895,4.01584903518586,189.560094168345,77.3389637431206,"0-3",0.0313332516244377,0.249765122637554
"chr12-87273702-87273997",0.0786097359876606,12.7210705828725,6.11209291641339,6101.06444593912,2630.70894954338,"0-3",NA,0.169244512356107
"chr1-43115696-43115947",0.370602020039267,2.69831232947421,2.75005368818321,66.0723139910713,30.6272219105765,"0-3",0.219900625756882,0.52520939561509
"chr19-5427045-5427316",0.41710852205235,2.39745760906437,3.5230047068605,127.385507430417,26.9388893856804,"0-3",0.248591397459594,0.592398671397656
"chr1-183323358-183323613",0.147731202924293,6.76905068262706,5.91742336402185,112.230316538049,40.208399944154,"0-3",0.0223616794379943,0.273539158923334
"chr4-134092252-134092504",0.0490643695811156,20.3813889496073,5.39889673605563,156.948757087614,51.9168178345462,"0-3",NA,0.163087854553452
"chr2-32634808-32635058",1e-04,10000,7.23166031671916,457.963422338414,134.01337322717,"0-3",NA,0.0845031122813129
"chr4-129011279-129011531",0.0548065179609727,18.2460049863429,6.42594473111945,801.128329493648,240.485367898449,"0-3",NA,0.152489719572932
"chr13-100666108-100666415",0.208075827432603,4.80594027830507,7.89488544747769,216.977096157914,68.8856471077228,"0-3",0.0912497608745449,0.325103418478695
"chr10-4359221-4359472",0.121498682272548,8.2305419391857,7.09057751191068,2206.76835116444,1117.85456640917,"0-3",0.0310706151805028,0.211701572529064
"chr4-57896734-57896984",0.278186843025175,3.59470631006622,5.41587379786215,105.090938830783,44.8338937035246,"0-3",0.147870422147304,0.410050186823764
"chr4-34566658-34566909",0.270569154727432,3.69591279171266,4.53870897449348,411.364359756328,305.523975548904,"0-3",0.176674576776861,0.364085222962121
"chr4-139318164-139318425",1e-04,10000,6.70685873493768,202.658251176872,56.9106552650042,"0-3",NA,0.105392720890278
"chr7-27639195-27639453",0.167936051486623,5.95464756463955,4.85115129273468,489.337510063022,304.789814815332,"0-3",0.0735102449893649,0.261864972280614
"chr4-139649441-139649691",0.130151378250402,7.6833608175556,8.52649367602043,128.511283227319,55.980250866017,"0-3",0.0138555507925886,0.246747505301323
"chr16-5244653-5244907",0.161371974214924,6.19686289930458,4.22341466903217,493.264913264196,143.824552728775,"0-3",0.0568031485305168,0.265932420133194
"chr15-90233219-90233469",0.227898202654008,4.38792403079277,2.65398785419322,30.0522537727189,30.8605375903276,"0-3",0.107111823664083,0.351920256487561
"chr8-22071267-22071627",0.147091055738537,6.79850990924667,4.71958121509374,119.131561726226,47.9534111233488,"0-3",0.0262724217160874,0.267610169356938
"chr3-54749186-54749436",0.0851194799563724,11.7481920767437,3.72765515699262,208.100202730257,75.9853994513842,"0-3",NA,0.1934899695185
"chr4-99763207-99763460",0.172441109072545,5.79908123636173,4.15704337060189,74.8187105674537,30.388398315291,"0-3",0.0386123944329873,0.30722466663474
"chr7-97391908-97392158",0.149585870132884,6.68512339508841,4.87165738249418,131.6688824621,67.6730679853304,"0-3",0.0392837782618016,0.259317517102795
"chr5-136141342-136141614",0.573985894504649,1.74220309170315,2.04674013277413,80.4849848727679,17.106978866092,"0-3",0.350657171438723,0.823718438498644
"chr11-60555649-60555905",0.19000388802985,5.26305019528284,5.30528970328025,247.516898441144,123.627260426655,"0-3",0.087225056942843,0.292577132532376
"chr11-60558262-60558513",0.24305588544444,4.1142801301497,6.20495299663897,90.2729730441269,23.1467875512295,"0-3",0.0879725865701243,0.40116082245429
"chr18-31783518-31783768",0.436640416215647,2.2902140133224,3.33979254993578,102.042481307023,74.1899770855534,"0-3",0.31486059107499,0.560321582501226
"chr9-102733161-102733417",0.452170854708814,2.21155341965588,4.09652845793804,179.50297702447,64.6241211248757,"0-3",0.320046993162765,0.586563733735691
"chr13-19150664-19150920",0.467278022026969,2.14005357166634,8.4243953748597,87.4990742670445,32.6669916780807,"0-3",0.307023644452959,0.634782025187034
"chr9-108302046-108302303",0.0200657659516427,49.8361239939677,6.08498241652033,662.19039591488,245.184507702467,"0-3",NA,0.116168648637564
"chr11-120605425-120605774",0.0398968302090053,25.064647862032,7.39109521770893,1717.62635139179,568.300400459422,"0-3",NA,0.133518908737203
"chr7-101899284-101899545",1e-04,10000,7.9296990935574,251.290459452172,68.5291337579772,"0-3",NA,0.072240646009296
"chr2-25285353-25285612",0.0945712757092868,10.5740352184104,5.27331704359077,172.252133306577,46.1109509619691,"0-3",NA,0.215400401679214
"chr5-52866484-52866741",0.202847282958529,4.92981707920853,9.98911457310375,416.970705770401,113.745957764877,"0-3",0.0940521564306976,0.311304510050856
"chr5-122444196-122444451",0.345177869293961,2.89705710868844,3.75637522288604,296.185450012446,41.1784440928019,"0-3",0.202331506451262,0.490522678195256
"chr15-27594655-27594907",0.195802059840379,5.10719856989867,4.70205926382823,75.0103330661868,34.4812005825361,"0-3",0.0630999534803599,0.330586193071583
"chr5-110256401-110256651",0.0947492553336341,10.5541726579145,13.5636107039658,41.6965170686018,14.5332338380027,"0-3",NA,0.25719427452121
"chr12-36197035-36197292",0.0984325779412212,10.159238139604,7.10669640382535,193.178596774151,39.1773908674052,"0-3",NA,0.226848053650867
"chr13-98273662-98273918",0.101367349794452,9.86510944626403,7.20045822082322,164.78490209613,45.9906878400253,"0-3",NA,0.223401728567674
"chr5-114805569-114805820",0.0547204469781148,18.2747045249821,5.59385587598863,195.702870038953,46.9824096850023,"0-3",NA,0.174120683726626
"chr3-158007770-158008034",0.152499813514413,6.55738506792002,5.14556978842799,256.809211010287,103.580891356444,"0-3",0.0467385901334375,0.258113047151634
"chr7-35638974-35639237",0.129879824986536,7.69942521945701,4.0748097056637,338.430919845441,157.712018221709,"0-3",0.0297628706971717,0.229503644391157
"chr13-96909541-96909796",0.264042052028211,3.78727552039005,3.67716089160472,385.538190066238,141.215835242388,"0-3",0.157696956432467,0.370195953684595
"chr11-94341597-94341847",0.0677067443439237,14.7695773839072,3.62066199241581,170.059961594077,47.7542357053375,"0-3",NA,0.186456233702453
"chr15-95975220-95975472",0.166271770992226,6.0142500078787,5.0991855474575,81.8725048465082,30.1470566939772,"0-3",0.0286941488987119,0.30558565705616
"chr9-62377574-62377824",0.145698600745816,6.86348389676429,7.26319343915173,432.334253981225,64.4147242081625,"0-3",0.027322698658066,0.264381298548799
"chr9-62378554-62378805",0.110423390502995,9.05605230417983,3.65494091422021,72.8836838436324,27.5904975152354,"0-3",NA,0.243815601216162
"chr4-46472275-46472656",0.0791753026889734,12.6302011616972,6.16635715145998,2564.14192339464,937.760102793922,"0-3",NA,0.172104634003144
"chr3-95945315-95945565",0.00544690887750049,183.590367030132,6.83917654139247,287.18900000824,160.159561789823,"0-3",NA,0.0957107934994478
"chr3-95947137-95947389",0.123224915686408,8.11524190890804,5.93806747518415,870.806416281985,474.736666113353,"0-3",0.0315179748368654,0.214576732295542
"chr11-5042331-5042794",0.087606584551063,11.4146671180536,6.32785622201628,517.629636680943,114.628626425842,"0-3",NA,0.19405134812703
"chr8-109861105-109861541",0.0940019431609901,10.6380779627861,4.29166639988105,115.297033359954,36.4768726697291,"0-3",NA,0.21965880728507
"chr8-109863949-109864209",0.116350887897833,8.59469160972882,5.15296234977624,276.254684256069,101.829799282621,"0-3",0.0105202770427159,0.22211551399739
"chr8-72257136-72257387",0.0780221823370064,12.8168678451038,8.30520980393447,173.152984629881,48.3070257704129,"0-3",NA,0.196677425167475
"chrX-163929295-163929546",0.0745253440491846,13.4182540551578,6.31953627597577,362.531410040051,140.739792746547,"0-3",NA,0.17424662382251
"chr7-141632749-141633011",0.0503891136418641,19.8455564649818,5.71300558953062,447.138173377962,70.7459938780462,"0-3",NA,0.163649485036338
"chr11-83404783-83405036",1e-04,10000,7.31767549044492,250.148477558026,72.3384648901937,"0-3",NA,0.109640487272181
"chr16-20543656-20544052",0.0496975720154094,20.1217073479955,7.51764452633136,851.880957556908,216.12227482368,"0-3",NA,0.148939165971442
"chr7-16749040-16749296",0.0303296987118307,32.9709836388823,7.03200076973773,1668.31703799454,280.150309390789,"0-3",NA,0.129674653335052
"chr13-94565953-94566316",0.134423968019137,7.43914954108214,7.20894650947815,317.46040400917,98.1992123744971,"0-3",0.0267063698240473,0.242024990491763
"chr18-46790365-46790826",0.113714346845271,8.79396512175094,6.37004117373867,90.7677705081003,66.4517211851423,"0-3",0.0118660331924598,0.214368744158274
"chr3-103821773-103822025",0.295426373692923,3.38493814042289,6.54274718140849,71.213494579867,38.3805215162715,"0-3",0.160211775696588,0.431169475400423
"chr5-142477548-142477804",0.123883049570733,8.07212934671123,5.25709407382624,193.560478993733,41.5853833505668,"0-3",NA,0.251003111744887
"chr18-62953553-62953803",0.302286001522218,3.30812540099214,3.65996853305374,152.568370083031,59.7673855379676,"0-3",0.178634861669404,0.426853669972834
"chr14-50926888-50927188",0.105481751636354,9.48031279806083,5.40264140958163,1323.6162065484,565.684479750498,"0-3",0.0124664879702178,0.198089005280549
"chr3-95897212-95897469",0.043114540638055,23.1940311830054,5.8366576827059,848.850576003647,408.568478045582,"0-3",NA,0.134123164424514
"chr15-79907656-79907906",0.102627464120002,9.74398041084501,5.36766798440431,414.867108720701,77.5737958111985,"0-3",NA,0.215389452028958
"chrX-112372505-112372755",1e-04,10000,6.50087227829167,89.258572119188,50.9428106636873,"0-3",NA,0.0472106302914671
"chrX-20860137-20860521",0.00369024438801449,270.984762756605,5.27639739661134,345.354462683659,105.860999641707,"0-3",NA,0.10704057207554
"chr11-103985081-103985350",0.251036961324235,3.98347715302536,2.38335444764555,324.016929194707,107.51518082683,"0-3",0.14090873255163,0.361008862720765
"chr14-26656592-26656842",0.134679213133737,7.42505080577649,6.16177820637219,701.316871717875,383.067112439155,"0-3",0.0417741858695792,0.227138555109041
"chr6-28426249-28426603",0.000524823107825202,1905.40390674463,9.00023266826449,1727.89115003997,476.89159901995,"0-3",NA,0.0960591379699893
"chr12-69373531-69373785",0.261252385630226,3.82771624300262,6.35540131754039,613.009827472631,272.689445151077,"0-3",0.162194808871189,0.359846117733651
"chr12-69375729-69375980",0.297693884395685,3.35915533511878,4.71184026093364,348.797003474695,106.186741573175,"0-3",0.18507819522412,0.410558612576059
"chr2-180982061-180982524",0.255672217544851,3.91125797555449,3.75109600878408,183.607404890894,51.8645880660313,"0-3",0.129297992390611,0.38285796345609
"chr2-91276680-91276930",0.172537353123963,5.79584641756691,3.45295481427489,161.572112401685,21.7649913090884,"0-3",0.0163605069541632,0.330240182288132
"chr2-91672070-91672320",0.137676791450774,7.26338832756388,4.94813027115759,123.582214099983,66.1451313012846,"0-3",0.0297361776748287,0.245678623578813
"chr11-97501964-97502400",0.311540997767839,3.20985041187164,3.73929841711552,106.88164960066,33.056910157413,"0-3",0.166641730854339,0.459183241403168
"chr9-32264516-32264766",0.318166351132633,3.14300992685155,7.18390785589447,136.219587275303,36.2211145342964,"0-3",0.174936539124763,0.463838555781022
"chr12-52568584-52568834",0.272014037819219,3.67628085674241,6.13883239863788,120.302499847779,75.2472054374156,"0-3",0.160520285255622,0.384164678442072
"chr7-24926335-24926591",0.0797694650708462,12.5361251841399,6.85423892800817,95.6349799290818,40.1012134703288,"0-3",NA,0.198458329029508
"chr8-3456350-3456600",0.474693166154517,2.10662396533109,3.47026946451529,113.578714314015,32.774821798908,"0-3",0.3116113312036,0.644777441776724
"chr3-88647801-88648052",0.363939739784123,2.74770763037081,3.21355865434888,102.505309075676,21.1926642142997,"0-3",0.188202587269475,0.546423578943511
"chr8-11834965-11835217",0.178734091974067,5.59490351815531,2.16333760554463,184.417622055664,43.5084528646992,"0-3",0.049217612047907,0.309038776503032
"chr10-88743839-88744092",0.0577944638038965,17.3026953480029,6.75157362009697,371.686502709273,82.4122952809742,"0-3",NA,0.167442014202317
"chr18-46933972-46934223",0.295916485109149,3.37933183962748,6.28253835374636,158.181295260278,81.1902314006871,"0-3",0.180634691716025,0.411423011549803
"chr8-94674170-94674457",0.0748484049475652,13.3603381488296,5.40868557237377,301.73959871008,144.956409359498,"0-3",NA,0.171733580472945
"chr2-15082201-15082451",0.224129434892851,4.46170758641349,4.45642731747379,121.631710900922,56.9447135290644,"0-3",0.105257231815273,0.34311997633775
"chr5-124117943-124118196",0.0849767730586979,11.767921562628,5.03276616385199,568.071233321563,149.20394810359,"0-3",NA,0.188549547764927
"chr6-97233057-97233371",0.100755716890566,9.92499513537408,3.76760975375945,48.453625258387,22.3839159603311,"0-3",NA,0.239428679589193
"chr2-53218194-53218486",0.273644238122926,3.65437988703705,5.71708859633217,128.181996394172,53.5462560933502,"0-3",0.149585449776626,0.398523408543349
"chr1-135156018-135156269",0.252448184185547,3.96120892382814,3.41655500453514,359.976861504485,226.01741468566,"0-3",0.152749646555317,0.351094782039478
"chr6-108823297-108823723",0.0914832450700076,10.9309633609384,5.34953798939859,387.187814683311,169.923328256772,"0-3",NA,0.18901765634308
