"","d","tau","tau_all","mu1","mu2","points","d.min","d.max"
"chr11-78290367-78290625",0.115228676178856,8.67839528458888,6.289193620105,1533.08988084993,427.627561108725,"0-6",0.0643236893429858,0.165895811957509
"chr1-157419986-157420236",0.154973948987079,6.45269741486276,8.11702216463363,383.963119784207,104.655386440777,"0-6",0.0960238934770666,0.213872273811549
"chr3-88712604-88712933",0.382008810116115,2.61774067382383,6.36035919780004,763.148729451863,355.460169395213,"0-6",0.323951499740066,0.440293872462366
"chr6-149335406-149335663",0.282417543919275,3.54085651380721,4.29840471837802,274.495347775106,132.277281738005,"0-6",0.220504167936642,0.344896879803904
"chr13-119485860-119486118",0.348027172232747,2.87333886484944,6.90328946053975,200.590534741778,72.5131351303983,"0-6",0.268994060471714,0.431029487239945
"chr12-113164295-113164545",0.290347420537796,3.44414976426431,3.63777000169178,34.1071324779788,16.7663128532761,"0-6",0.174435939335127,0.424600146012105
"chr9-58469373-58469623",0.334867915261389,2.98625205469275,4.91711697963695,98.3147526811509,28.291268398883,"0-6",0.229667666985344,0.452781278920744
"chr3-37052783-37053033",0.274557843963455,3.64221974343994,4.44647199224138,96.6568186132348,61.4364471588475,"0-6",0.202054030976454,0.349881227498268
"chr3-90062188-90062438",0.390054178407748,2.56374641102969,3.66277960445895,165.266904339553,49.232171578495,"0-6",0.293921700873797,0.496071242827379
"chr5-48388586-48388844",0.316818563222822,3.15638070518201,3.1875457162287,163.798430299075,71.2336335332566,"0-6",0.241723610187859,0.395046358575353
"chr4-156127011-156127264",0.253679135529738,3.94198757383724,3.39401690349461,331.175450823507,51.1222075961092,"0-6",0.176980648502728,0.333074117443143
"chr11-52408473-52408725",0.45938808212484,2.17680875693299,3.45011611508416,113.39456759243,34.5108120791225,"0-6",0.334115572062472,0.610023912963653
"chr4-153961674-153961924",0.439184775472609,2.27694595953126,4.44605568863298,553.838007237199,230.361076023069,"0-6",0.372723055212556,0.50722149343503
"chrX-159592706-159593081",0.371171400167834,2.69417309509253,3.43704330579355,174.502402878431,97.0383003534989,"0-6",0.296806970234987,0.448895196295911
"chr11-83294387-83294637",0.234398337439961,4.26624186383635,5.0616024191203,357.486769956993,105.188595303313,"0-6",0.17174122614389,0.297654898496317
"chr5-125517153-125517412",0.18728648999198,5.33941343042321,4.27632615119447,124.434354936846,53.9553033429937,"0-6",0.118684362707283,0.257103071200872
"chr9-63641639-63641897",0.261681519181257,3.8214391414754,6.10539035727472,298.409181615318,107.317659501634,"0-6",0.198029858589174,0.326102863355463
"chr6-87002971-87003227",0.30811002790359,3.24559381206803,4.2597297407019,146.535858399634,69.192658855132,"0-6",0.233621487117779,0.385458699785298
"chr2-156567903-156568156",0.353082255005096,2.83220123873279,6.48878961084187,182.159607647994,59.7429019080218,"0-6",0.268985531688268,0.442686861942917
"chr15-52045470-52045722",0.12938702229351,7.72875039763676,3.73570831001906,68.8101271052204,27.6328770984166,"0-6",0.0540960641053325,0.206575536057611
"chr8-111055315-111055569",0.151727066676686,6.59078186841174,6.0761534330372,613.333766614413,137.388850061085,"0-6",0.0942414050611957,0.209633714308708
"chr16-14474601-14474878",0.285175617735333,3.50661114698832,3.93286848484031,52.2717021145426,36.1565096948808,"0-6",0.2004560471362,0.375725643967857
"chr6-58692198-58692451",0.198753786088615,5.03135069615302,5.56374081582332,89.1797990254195,40.5090143179587,"0-6",0.125093444453612,0.274548901363906
"chr5-135011919-135012175",0.0883931726012103,11.3130909387261,5.16943132731796,258.810088195717,50.3617518470878,"0-6",0.0238858486990659,0.153226082490221
"chr8-9988797-9989050",0.588017483079203,1.70062970706826,4.05213145915062,103.202328378182,41.5480551688202,"0-6",0.435325873267882,0.789620498772141
"chr17-35102735-35102987",0.322614840677929,3.09967141591702,6.35321210504373,55.6621717384921,22.203441411526,"0-6",0.212132303100521,0.446581529662637
"chr19-21685384-21685640",0.380027233963513,2.6313903600288,4.14326173661775,110.28084499624,47.9281980839826,"0-6",0.286104981312464,0.483085162293002
"chr7-79365255-79365505",0.223771341193039,4.4688475059786,5.10840270731101,151.759453983619,39.3440378776765,"0-6",0.144999514614911,0.305303130298466
"chr14-54268914-54269169",0.180879934172832,5.52852921233646,5.7117070380516,259.117894171075,97.5350182126871,"0-6",0.120881726795302,0.241071521692227
"chr14-8055778-8056028",0.151437611532486,6.60337937108498,5.06659647357622,73.5458478984863,14.1683073485127,"0-6",0.0513398172940829,0.257082878382443
"chr2-31803284-31803538",0.414463614804437,2.41275702927951,5.80051784566784,84.5581323102152,26.3607614921637,"0-6",0.288247354180748,0.565715002272864
"chr1-156649316-156649619",0.606952035806473,1.64757664692775,6.17911880574836,204.657704255816,71.7214470196246,"0-6",0.476725850498315,0.768456337927986
"chr9-119350045-119350299",0.163940104138562,6.0997887323214,7.15444824650377,271.370581110937,59.6844960393475,"0-6",0.097653377044095,0.230921791218841
"chr11-84401395-84401651",0.114666301140705,8.72095803258639,5.18069948896614,163.447362265852,38.3574972373521,"0-6",0.0448926064151969,0.18518566627403
"chr7-131445950-131446211",0.132085930711445,7.57082903995734,8.48579757133271,80.4411787992183,49.0767708375666,"0-6",0.0691282176612352,0.196086764847726
"chr1-180753953-180754207",0.80279874437586,1.24564220734732,2.54642280447564,69.4237845158014,38.6116624231911,"0-6",0.548208704794667,1.2822099147571
"chr1-155572037-155572287",0.163114045907028,6.13067988375436,6.184498395409,106.870786837548,16.3116814382514,"0-6",0.0657874601463277,0.265221736969617
"chr4-86932240-86932620",5,0.2,1.66820822763461,86.4867358059657,12.3494072305706,"0-6",0.489264590880943,NA
"chr4-40198081-40198334",0.100090342830914,9.9909738713687,5.68919281881174,164.514877733955,67.7104676457628,"0-6",0.0406917515698182,0.15962960644978
"chr15-81914787-81915137",0.0674052397907528,14.8356419041653,10.6475808068622,1339.65209588619,367.331787401239,"0-6",0.0167487995882274,0.118047140912903
"chr4-152271597-152271855",0.0789458513790043,12.6669100723126,8.48525131018452,259.937028662876,55.9862397717454,"0-6",0.0164765875759049,0.141532819299986
"chrX-155297403-155297654",0.124177363060815,8.05299754602015,12.4107420684782,509.414212218852,189.498356149488,"0-6",0.0709968468109511,0.177195940031071
"chr3-97176267-97176576",0.151949225300075,6.58114576119201,6.94063008300799,359.946584614613,97.8723720518698,"0-6",0.0924873566447334,0.211643639425049
"chr1-78706727-78706977",0.278443482307714,3.59139309604984,4.88148316597939,423.264364940578,243.445915684994,"0-6",0.222622353652153,0.334242028282441
"chr3-32726719-32726971",0.126372420059256,7.91311901387266,5.74104369439048,2388.55119885302,941.589405526159,"0-6",0.0771386176633835,0.175472171904459
"chr12-70961814-70962284",0.13988737776398,7.148607801393,6.04435106452353,781.685823128966,214.723331731929,"0-6",0.0861248212933954,0.193678077621468
"chr5-25850218-25850691",0.210079453167526,4.76010378417427,4.23886270748332,291.36469439359,70.5284523374834,"0-6",0.143340054562273,0.277785427785853
"chr2-158638947-158639211",0.33032000254877,3.02736737794847,4.90804884879323,146.597319406571,41.0997336942316,"0-6",0.238493558449106,0.429074596613899
"chr14-29992896-29993221",0.23404633087013,4.27265830778988,4.07832990481049,237.918450239969,68.4698659091222,"0-6",0.165443240198565,0.303983354716445
"chr15-101213428-101213681",0.245901416657617,4.06667034941226,3.94484804555635,53.6827436674151,13.5943515171294,"0-6",0.128166925099411,0.377748762503988
"chr9-70779978-70780229",0.371514476212264,2.69168515368605,6.10423142868433,33.4730425440021,21.7551310316581,"0-6",0.251782359044316,0.51250711216499
"chr3-89753195-89753455",0.34922377405171,2.86349347983374,7.74227102885903,144.076585965547,25.172081129498,"0-6",0.235855558971448,0.478313061479097
"chr5-34632043-34632308",0.0933135176906724,10.7165609522398,4.66212272149452,158.912593062835,40.7420430867402,"0-6",0.0256319352038597,0.161514159247031
"chr15-74589214-74589464",0.23499650436129,4.25538244799835,3.71955420037144,199.732193650951,124.41438412252,"0-6",0.175989494255694,0.294317073038845
"chr8-83941696-83941954",0.101693478322095,9.83347227865177,4.88498202261512,158.628472324737,32.5594288435948,"0-6",0.029537009278776,0.17462923648558
"chr3-138455070-138455499",0.0418929958630907,23.8703386902209,8.20765148655135,718.681318044676,189.283134406207,"0-6",NA,0.0939263402872575
"chr1-134432083-134432349",0.168666902224699,5.92884547477962,4.77546667681081,152.992760305103,86.6118105533454,"0-6",0.109450860847582,0.228208513852023
"chr14-21448310-21448569",0.155571459965805,6.42791422166896,7.88083178442459,105.963260284323,53.6124835913413,"0-6",0.0905437865944417,0.22111456869079
"chr9-59315946-59316200",0.223989280467322,4.46449936315542,4.39300407389861,147.937661787846,55.1694600165184,"0-6",0.152527250834681,0.297093742110824
"chr2-180176033-180176288",0.193907068308295,5.15710958205034,5.99006648325859,301.03648554494,50.1869110949167,"0-6",0.122369041611654,0.266889802950323
"chr15-80969053-80969306",0.161204072577766,6.20331722399626,4.47884865963177,187.550692280222,40.859904620963,"0-6",0.0888521025622074,0.234902312260557
"chr6-140652459-140652821",0.349202369874089,2.86366899617711,6.09598194489284,218.944550423475,113.581238282355,"0-6",0.27985604191627,0.420575045329235
"chr7-78908125-78908382",0.312860540534418,3.1963123195141,3.86323297621097,1205.61082139342,252.024475667679,"0-6",0.254906988898713,0.370889494327505
"chr10-81565915-81566371",0.0649919746139236,15.3865151188338,7.77368066745696,973.478688460092,193.145472945373,"0-6",0.0119046254787248,0.117988384816928
"chr17-13905434-13905798",0.207084776316601,4.82894019438277,5.48811104100979,256.001802356642,121.950797416,"0-6",0.148166814448218,0.266263769394899
"chr11-53420803-53421238",0.324724632667741,3.07953231568731,4.296371423424,411.347942696116,191.529129084207,"0-6",0.264300207240194,0.385538240257496
"chr8-123503665-123503916",0.165304104001134,6.04945658211329,5.76630014987293,287.133318508428,96.0442174110272,"0-6",0.105424756009569,0.225170039357043
"chr1-89895027-89895282",0.268848754756673,3.71956344341289,5.15785943674338,68.9148866122797,29.7161735311597,"0-6",0.178292881238711,0.365459330095636
"chr5-24482934-24483184",0.161613709450929,6.18759388295355,7.20274742257598,247.578586211865,57.1834091784164,"0-6",0.0950542079550849,0.22889957859982
"chr5-24501790-24502047",0.373590879060758,2.67672487752938,4.03205036100888,488.607928138492,75.5669808876061,"0-6",0.29182409088946,0.460107933043475
"chr1-82895417-82895675",0.209299454680451,4.77784331319331,5.32430057544863,318.926433912774,128.4047705828,"0-6",0.149754006500414,0.269224739164536
"chr1-82900745-82901001",0.331699864586292,3.01477361544068,5.53006010705944,110.034809785468,68.8345224391529,"0-6",0.254407709098918,0.412977818449652
"chr6-40396512-40396762",0.350355825766079,2.85424110706145,2.83163825170253,44.753240323303,23.0308962404325,"0-6",0.236713780511646,0.47920527446532
"chr17-34613165-34613449",0.115289279977857,8.67383333638707,5.18317093298298,612.244129870857,256.903731850706,"0-6",0.0635553358966657,0.167051888780006
"chr8-18881719-18882055",0.228841188266872,4.36984271744741,4.65311881365781,272.265843600032,58.512725538054,"0-6",0.157576662391451,0.301814282220818
"chr8-18883167-18883417",0.357197438008686,2.79957215139847,5.99517411665399,79.9431578493124,36.9403347825557,"0-6",0.25654244190372,0.46972591533451
"chr2-75929397-75929647",0.314377469820017,3.18088952294357,5.18844177560564,124.92742740038,49.3504042370516,"0-6",0.230812858850187,0.403086581479493
"chr19-9018945-9019196",0.213743400684152,4.67850701728892,4.01584903518586,176.372563171308,74.3465915727756,"0-6",0.148469746583067,0.279863571599403
"chr12-87273702-87273997",0.126638031090637,7.89652201149813,6.11209291641339,6400.87066965613,2677.77516128231,"0-6",0.0778832776830379,0.175409510471454
"chr1-43115696-43115947",0.411577727938911,2.42967471784194,2.75005368818321,69.6018066184497,31.407331537354,"0-6",0.296245621250885,0.545416996671491
"chr19-5427045-5427316",0.283152361055216,3.53166753147785,3.5230047068605,146.636928601782,28.0593383473277,"0-6",0.185957217258534,0.387879550354825
"chr1-183323358-183323613",0.155211687338448,6.44281379287788,5.91742336402185,126.706064522369,42.7931793266645,"0-6",0.0851685255612804,0.226320078724272
"chr4-134092252-134092504",0.0635429895537583,15.7373772783225,5.39889673605563,154.866417463231,51.5963123028226,"0-6",0.00237431380740369,0.124810733284732
"chr2-32634808-32635058",0.0645119486202346,15.5010044090707,7.23166031671916,399.949069151472,123.494483635772,"0-6",0.0100175061921548,0.118678877098689
"chr4-129011279-129011531",0.111384849284677,8.97788169954971,6.42594473111945,761.955360615338,236.229360777715,"0-6",0.0590193206892213,0.163496812114306
"chr13-100666108-100666415",0.180959827082746,5.52608839277206,7.89488544747769,216.537381572782,68.853088452993,"0-6",0.116097254555516,0.246500450782186
"chr10-4359221-4359472",0.152992989711086,6.53624719595593,7.09057751191068,2273.21633924631,1133.6910886939,"0-6",0.104146272457566,0.201655526180991
"chr4-57896734-57896984",0.297130316559203,3.36552665369221,5.41587379786215,102.651561543963,44.2449889698418,"0-6",0.212635242593087,0.387025297630561
"chr4-34566658-34566909",0.410459073755697,2.43629648834415,4.53870897449348,428.554840546255,315.157335647079,"0-6",0.350812696281359,0.470527343461816
"chr4-139318164-139318425",0.0620554608842978,16.1146172431867,6.70685873493768,221.185599337017,57.8590687798615,"0-6",0.00115567238359057,0.123164872334049
"chr7-27639195-27639453",0.261139201357491,3.82937527112612,4.85115129273468,519.642755476797,317.776922259821,"0-6",0.20796937860452,0.313950082660573
"chr4-139649441-139649691",0.215568604469791,4.63889443669027,8.52649367602043,123.651324724225,54.656879881466,"0-6",0.144000506522201,0.288829660718726
"chr16-5244653-5244907",0.299307020359824,3.34105093424741,4.22341466903217,529.602264427007,146.731521739459,"0-6",0.236232642963319,0.363231699318967
"chr15-90233219-90233469",0.622239098374535,1.6070992687735,2.65398785419322,26.5521580995366,27.2391177307772,"0-6",0.425999955638478,0.92470034786609
"chr8-22071267-22071627",0.304241756267142,3.28685980606141,4.71958121509374,113.750558493372,46.9190339879833,"0-6",0.220965335615227,0.392291655487872
"chr3-54749186-54749436",0.244865689945981,4.08387144895885,3.72765515699262,210.269004155678,76.4440525353812,"0-6",0.177555730893915,0.313391636061134
"chr4-99763207-99763460",0.123831471189451,8.07549155634349,4.15704337060189,71.7737045691585,29.6531952923789,"0-6",0.0509680475199864,0.19825141918992
"chr7-97391908-97392158",0.152685063859797,6.54942909751966,4.87165738249418,140.216188561359,69.7053572638682,"0-6",0.0906918989966351,0.2149401057803
"chr5-136141342-136141614",0.676218386454527,1.47881220036487,2.04674013277413,86.7840299988607,17.5759376856094,"0-6",0.418108384459312,1.15663930232895
"chr11-60555649-60555905",0.272602354510028,3.66834689229807,5.30528970328025,280.119573371525,131.625879857566,"0-6",0.210602732998118,0.335270493924959
"chr11-60558262-60558513",0.217522780413648,4.59721964797605,6.20495299663897,83.3796200562239,22.2826171886543,"0-6",0.124175424015979,0.317200524392772
"chr18-31783518-31783768",0.417428439430951,2.39562019627418,3.33979254993578,104.831567208246,75.7942261430741,"0-6",0.331941562378231,0.510019738497182
"chr9-102733161-102733417",0.542760171297593,1.84243438056494,4.09652845793804,178.807026552353,64.5103802739001,"0-6",0.424987911154909,0.682735584286163
"chr13-19150664-19150920",0.518387973132308,1.92905709975793,8.4243953748597,95.7554222265635,34.0459009998607,"0-6",0.377004384078083,0.697409143739094
"chr9-108302046-108302303",0.0567265591077146,17.628426890853,6.08498241652033,692.609188539685,248.417929223108,"0-6",0.00555369420141784,0.108096286814122
"chr11-120605425-120605774",0.0750754362255656,13.3199359241215,7.39109521770893,1850.72232631778,583.006614632858,"0-6",0.025443730337155,0.124564788225082
"chr7-101899284-101899545",0.081439152481665,12.2791061734727,7.9296990935574,248.122179663244,62.8293382283118,"0-6",0.0205183444301476,0.142429532198465
"chr2-25285353-25285612",0.102759731916574,9.73143838884137,5.27331704359077,180.377254214453,46.8664582352293,"0-6",0.0373058476498527,0.168660911993263
"chr5-52866484-52866741",0.12077694667082,8.27972578844469,9.98911457310375,464.374283268588,117.875736399016,"0-6",0.0638969873991657,0.177729079731335
"chr5-122444196-122444451",0.418295437284132,2.39065481204553,3.75637522288604,304.923755418127,41.427679907265,"0-6",0.310253772348101,0.540803357586671
"chr15-27594655-27594907",0.264580182271817,3.77957257196477,4.70205926382823,80.9430409118105,36.4012788096167,"0-6",0.179684596509713,0.354845242213501
"chr5-110256401-110256651",0.1537609559148,6.50360160712131,13.5636107039658,45.1365465944336,15.1181612449781,"0-6",0.0568776468360948,0.254004732592378
"chr12-36197035-36197292",0.255351105386777,3.91617650718728,7.10669640382535,195.903450587459,39.2973296075003,"0-6",0.172277762633411,0.342239334612776
"chr13-98273662-98273918",0.185854419090627,5.38055540940555,7.20045822082322,160.085769821845,45.5229632042808,"0-6",0.113805912612427,0.259383442020367
"chr5-114805569-114805820",0.0866286930223879,11.5435194173086,5.59385587598863,217.712295993301,48.7914274104703,"0-6",0.0222368389169462,0.151296800558593
"chr3-158007770-158008034",0.294796270735633,3.39217316930301,5.14556978842799,240.066983925697,100.374246349158,"0-6",0.227901018843392,0.363047819475312
"chr7-35638974-35639237",0.203296644089034,4.91892035149409,4.0748097056637,377.382394643159,167.421828750319,"0-6",0.147282306501426,0.259273786104159
"chr13-96909541-96909796",0.275021365864857,3.63608113447953,3.67716089160472,391.435639701094,142.102249656777,"0-6",0.213735887299315,0.336793219545166
"chr11-94341597-94341847",0.320726014034161,3.11792606849,3.62066199241581,181.64161000976,49.1385142683318,"0-6",0.235633267778529,0.411247500375454
"chr15-95975220-95975472",0.306885741489622,3.25854174633857,5.0991855474575,85.6074073748117,31.0653202360375,"0-6",0.20953581860285,0.413801381118548
"chr9-62377574-62377824",0.0713468125127787,14.0160431108382,7.26319343915173,428.502729764883,64.2875601852534,"0-6",0.0101746917130922,0.132689838970295
"chr9-62378554-62378805",0.167158353704302,5.98235133237176,3.65494091422021,83.1287979268098,29.4367932871241,"0-6",0.0887132902021064,0.247741108515714
"chr4-46472275-46472656",0.118085522995597,8.46843859121738,6.16635715145998,2604.29706442299,942.638083310168,"0-6",0.0686777327347249,0.167438273575959
"chr3-95945315-95945565",0.0795525977474837,12.5702997553167,6.83917654139247,282.241268916093,158.493989085715,"0-6",0.0290292867038542,0.129970242910774
"chr3-95947137-95947389",0.175390337807096,5.7015683560622,5.93806747518415,931.818995306237,493.869101504571,"0-6",0.125432665248032,0.224956733793045
"chr11-5042331-5042794",0.147056507167546,6.80010711025981,6.32785622201628,474.91671740299,112.052644050856,"0-6",0.0888297081426711,0.205430248561786
"chr8-109861105-109861541",0.404028640120119,2.47507206346237,4.29166639988105,109.819885133862,35.6366781177258,"0-6",0.293482532867248,0.531057839803622
"chr8-109863949-109864209",0.303558382691078,3.29425921674405,5.15296234977624,269.921305945082,100.872481076594,"0-6",0.235531468745182,0.373118922650362
"chr8-72257136-72257387",0.083442990693609,11.9842300915587,8.30520980393447,194.333806433502,50.2624916208019,"0-6",0.0198442488486215,0.147330958181119
"chrX-163929295-163929546",0.167486893580221,5.97061643824108,6.31953627597577,388.481593728125,145.039496486204,"0-6",0.111418827429696,0.223614537673371
"chr7-141632749-141633011",0.0814348126707545,12.2797605496197,5.71300558953062,466.368508138976,71.2828770917873,"0-6",0.020998789402084,0.142075608619415
"chr11-83404783-83405036",0.0682423185456861,14.6536639040265,7.31767549044492,237.166293491753,70.8977589955213,"0-6",0.00793593736660961,0.129154775178028
"chr16-20543656-20544052",0.0744625548857042,13.4295687481439,7.51764452633136,845.582763767885,215.653277083442,"0-6",0.0220963746359951,0.126695646834064
"chr7-16749040-16749296",0.0569408788093129,17.5620752772162,7.03200076973773,1667.46694689678,280.126027722683,"0-6",0.00502144189738987,0.108852986177423
"chr13-94565953-94566316",0.168806620221511,5.92393828327219,7.20894650947815,334.508980360199,99.9690639816518,"0-6",0.108915792430486,0.228961029626773
"chr18-46790365-46790826",0.110863329110668,9.0201151996957,6.37004117373867,88.919541623281,65.3645881069272,"0-6",0.0545154172186353,0.167314056643925
"chr3-103821773-103822025",0.365095142412395,2.73901206516313,6.54274718140849,73.0079044834108,38.844223475595,"0-6",0.267680833429584,0.472014987559629
"chr5-142477548-142477804",0.219934516796028,4.54680790704363,5.25709407382624,250.703082738855,44.7381445758828,"0-6",0.143253808918292,0.298954981897607
"chr18-62953553-62953803",0.401257138127416,2.49216750303008,3.65996853305374,140.216902737304,57.0294076438347,"0-6",0.30804643208224,0.503694778559195
"chr14-50926888-50927188",0.177239033399053,5.64209802334289,5.40264140958163,1295.20119225475,559.925978460773,"0-6",0.127028386741677,0.227004945092439
"chr3-95897212-95897469",0.132705078091857,7.53550666168036,5.8366576827059,829.489652123832,404.214030483977,"0-6",0.0825667462551061,0.182691636098314
"chr15-79907656-79907906",0.190144650023133,5.25915401710402,5.36766798440431,405.930764134979,77.1572735451392,"0-6",0.125754964516021,0.255220632316632
"chrX-112372505-112372755",0.0289785558064771,34.5082759361143,6.50087227829167,85.1148054158691,37.8974946980613,"0-6",NA,0.0900969401421797
"chrX-20860137-20860521",0.079328327191718,12.605837478247,5.27639739661134,358.680662838144,106.958328885535,"0-6",0.0232627381171757,0.135627551496855
"chr11-103985081-103985350",0.573537529809091,1.74356506423017,2.38335444764555,270.453204029816,98.7490973487909,"0-6",0.465877294321364,0.698437411081582
"chr14-26656592-26656842",0.148001991050256,6.75666585904535,6.16177820637219,716.924271955561,388.276378988974,"0-6",0.0980183670816094,0.197509100358343
"chr6-28426249-28426603",0.0401872898721115,24.883489361495,9.00023266826449,1819.9361755107,484.646768199963,"0-6",NA,0.0898825420883577
"chr12-69373531-69373785",0.445070105186121,2.24683704510285,6.35540131754039,608.56657223126,271.752410326605,"0-6",0.380588008414264,0.510775853773852
"chr12-69375729-69375980",0.333848312110264,2.995372340447,4.71184026093364,334.161065463719,104.543925748189,"0-6",0.263691461372053,0.406036432021863
"chr2-180982061-180982524",0.408794226537941,2.44621850085544,3.75109600878408,174.353533740829,50.8151880653631,"0-6",0.310549145208433,0.517913962401668
"chr2-91276680-91276930",0.436572036121434,2.29057272857909,3.45295481427489,155.791061463474,21.5534930236497,"0-6",0.292346604012623,0.617287025168392
"chr2-91672070-91672320",0.15755020889866,6.34718295196437,4.94813027115759,131.851811988513,68.654225134432,"0-6",0.0962607898097493,0.219279949832566
"chr11-97501964-97502400",0.566895045170001,1.76399495553911,3.73929841711552,85.9504690547207,29.4475410553992,"0-6",0.396398374359831,0.804515840756903
"chr9-32264516-32264766",0.198325803489676,5.04220823717503,7.18390785589447,128.978310125053,35.4901531297902,"0-6",0.120387419038488,0.278720250116246
"chr12-52568584-52568834",0.215623082911089,4.63772239270108,6.13883239863788,117.901614587531,74.1281403587382,"0-6",0.151897188327096,0.280433883549739
"chr7-24926335-24926591",0.105984158381562,9.43537237329206,6.85423892800817,114.257616159185,43.8313867597044,"0-6",0.0403200175683473,0.171957335304019
"chr8-3456350-3456600",0.33383029082816,2.99553404072237,3.47026946451529,120.939981392174,33.4824447368344,"0-6",0.235104788319697,0.441968049769883
"chr3-88647801-88648052",0.383651650182081,2.60653121008446,3.21355865434888,102.850798658269,21.2252957991683,"0-6",0.254789592958729,0.536662018724482
"chr8-11834965-11835217",0.42796349380044,2.33664790218369,2.16333760554463,179.110027730825,43.136425881733,"0-6",0.320042447552433,0.550420001018927
"chr10-88743839-88744092",0.114206992730572,8.7560312734888,6.75157362009697,382.839123840114,83.0100432674655,"0-6",0.0544471731410543,0.174174775422852
"chr18-46933972-46934223",0.184668270416426,5.41511542694911,6.28253835374636,167.905385570886,84.524224497773,"0-6",0.123641784395899,0.246090509532042
"chr8-94674170-94674457",0.12736480919049,7.8514623180126,5.40868557237377,276.720666328749,137.939961743842,"0-6",0.0732515595373999,0.181299448299363
