"","d","tau","tau_all","mu1","mu2","points","d.min","d.max"
"chr11-59210484-59210738",1e-04,10000,4.07398385802951,216.502144781545,80.2549689118905,"0-0.5-1",NA,0.314637397662515
"chr1-105754872-105755131",1e-04,10000,2.02946446655692,70.9599270551004,24.2548533532308,"0-0.5-1",NA,0.479721817664143
"chr8-85030030-85030286",1e-04,10000,6.6777975398658,1134.08166429098,447.114376074192,"0-0.5-1",NA,0.256044228316824
"chr17-46773138-46773407",0.188144189127151,5.31507246989268,6.56873648301535,161.095129012359,46.5929767365642,"0-0.5-1",NA,0.637815832737277
"chr7-44252068-44252319",0.196968193326592,5.0769618338424,3.41126043416204,1498.93301807572,450.221174291126,"0-0.5-1",NA,0.613881108797699
"chr11-97622643-97622893",1e-04,10000,6.54008715725948,146.67697917196,31.415906801104,"0-0.5-1",NA,0.448894035265453
"chr3-145944025-145944276",0.201617067916158,4.95989754407025,4.74297562009456,215.94380620461,86.0527781299783,"0-0.5-1",NA,0.602348860391274
"chr11-62604556-62604806",0.0247978010826348,40.3261562050464,5.74251606143271,1005.84293678708,256.69727002901,"0-0.5-1",NA,0.421146167316187
"chr5-118261267-118261517",0.342822756779197,2.91695921646203,3.85422248298573,72.4311398769005,39.0824563379244,"0-0.5-1",NA,0.821755205066451
"chr4-147947064-147947315",1e-04,10000,5.0692730446492,763.761680538271,421.587112717239,"0-0.5-1",NA,0.306656170409331
"chr7-41628282-41628532",0.313798214306307,3.18676128291754,6.77527120369357,84.898978939589,54.4274911935273,"0-0.5-1",NA,0.702266971181495
"chr11-78290367-78290625",0.0553019051548641,18.082559673119,6.289193620105,1377.26201775432,411.171244226039,"0-0.5-1",NA,0.422332230774942
"chr1-157419986-157420236",0.185977993091336,5.37698027265457,8.11702216463363,352.838157842326,102.3361064001,"0-0.5-1",NA,0.588159193113081
"chr3-88712604-88712933",0.193011331705287,5.18104295309935,6.36035919780004,649.311105642508,330.5044750564,"0-0.5-1",NA,0.524298716717081
"chr6-149335406-149335663",1e-04,10000,4.29840471837802,282.639080663911,132.676028415903,"0-0.5-1",NA,0.311524051525306
"chr13-119485860-119486118",1e-04,10000,6.90328946053975,204.831958656196,74.699755747382,"0-0.5-1",NA,0.352855159539428
"chr12-113164295-113164545",0.422471452831711,2.36702383864584,3.63777000169178,41.8707733102174,19.2132441872495,"0-0.5-1",NA,0.970748446777975
"chr9-58469373-58469623",1e-04,10000,4.91711697963695,112.189275006313,40.1768727031401,"0-0.5-1",NA,0.18838883722357
"chr3-37052783-37053033",0.313532110635367,3.18946597837624,4.44647199224138,92.5917140690177,55.9773224834895,"0-0.5-1",NA,0.692480276035835
"chr3-90062188-90062438",0.0653238409804499,15.3083466157368,3.66277960445895,155.415738932352,51.9684467183525,"0-0.5-1",NA,0.493813361106271
"chr5-48388586-48388844",0.147991333196775,6.75715245209908,3.1875457162287,197.603948313527,70.6710704910735,"0-0.5-1",NA,0.563815064648784
"chr4-156127011-156127264",0.11062474111357,9.03956917714618,3.39401690349461,272.457930025362,43.9530079927875,"0-0.5-1",NA,0.546167467762169
"chr11-52408473-52408725",0.61737742429229,1.61975472482868,3.45011611508416,102.099969805661,34.65897431618,"0-0.5-1",0.125849559779192,1.11128585966941
"chr4-153961674-153961924",0.3364914002094,2.97184415226569,4.44605568863298,481.555056181232,206.05168235222,"0-0.5-1",NA,0.696179418206616
"chrX-159592706-159593081",0.112327574944193,8.90253350966424,3.43704330579355,196.948038876,89.8407761832585,"0-0.5-1",NA,0.480026203454801
"chr11-83294387-83294637",1e-04,10000,5.0616024191203,331.298062895841,108.360104674885,"0-0.5-1",NA,0.270957449848511
"chr5-125517153-125517412",0.00836449972836601,119.552876140191,4.27632615119447,126.152234163639,52.5783143968939,"0-0.5-1",NA,0.395094926465
"chr9-63641639-63641897",0.144263501617769,6.9317602081331,6.10539035727472,263.220650796397,95.4667884066918,"0-0.5-1",NA,0.516986893770854
"chr6-87002971-87003227",0.114214913462748,8.75542404824532,4.2597297407019,110.708665088378,54.8960478747944,"0-0.5-1",NA,0.474305471865767
"chr2-156567903-156568156",0.142975050350938,6.99422729731838,6.48878961084187,176.125420805058,56.48725256939,"0-0.5-1",NA,0.544387064906988
"chr15-52045470-52045722",1e-04,10000,3.73570831001906,68.1362535542315,31.7770384280034,"0-0.5-1",NA,0.31114730129923
"chr8-111055315-111055569",0.0884722931136124,11.3029736746604,6.0761534330372,526.60790863253,127.857088306799,"0-0.5-1",NA,0.491209204160382
"chr16-14474601-14474878",0.56703373979705,1.76356348805261,3.93286848484031,47.8404342271517,32.8013425820998,"0-0.5-1",0.121817417197974,1.01182798671312
"chr6-58692198-58692451",1e-04,10000,5.56374081582332,75.590517719345,45.3322074012384,"0-0.5-1",NA,0.182855411157828
"chr5-135011919-135012175",1e-04,10000,5.16943132731796,274.65528318582,54.5940207651566,"0-0.5-1",NA,0.414749139798279
"chr8-9988797-9989050",0.266519102988536,3.75207626315256,4.05213145915062,92.1343756742971,41.196567339674,"0-0.5-1",NA,0.713348928411634
"chr17-35102735-35102987",0.106796517529827,9.36360120282675,6.35321210504373,38.1981040041872,17.4927754502631,"0-0.5-1",NA,0.58288179250213
"chr19-21685384-21685640",0.127495214419879,7.84343164996536,4.14326173661775,128.525649773566,59.9607396299298,"0-0.5-1",NA,0.588499514657331
"chr7-79365255-79365505",1e-04,10000,5.10840270731101,146.437615558382,45.3771427949497,"0-0.5-1",NA,0.223531059007953
"chr14-54268914-54269169",1e-04,10000,5.7117070380516,297.117005785593,108.177329903041,"0-0.5-1",NA,0.311704912694602
"chr14-8055778-8056028",1e-04,10000,5.06659647357622,87.9145529264218,18.4797180802085,"0-0.5-1",NA,0.257935507102652
"chr2-31803284-31803538",1e-04,10000,5.80051784566784,70.0247455192346,27.0533394664875,"0-0.5-1",NA,0.207637526419857
"chr1-156649316-156649619",0.529526840851219,1.8884783977947,6.17911880574836,227.585867363577,71.9814880553662,"0-0.5-1",0.093961575877705,0.964366992088683
"chr9-119350045-119350299",0.432160742993918,2.31395381512956,7.15444824650377,308.595776305857,75.2394751302864,"0-0.5-1",NA,0.911954484160346
"chr11-84401395-84401651",0.199242490353344,5.01900974147915,5.18069948896614,159.189628465209,36.4632703265288,"0-0.5-1",NA,0.663300645523603
"chr7-131445950-131446211",0.086265912253635,11.5920642798032,8.48579757133271,100.336406667463,50.1131949799568,"0-0.5-1",NA,0.509307071975147
"chr1-180753953-180754207",0.299322115985601,3.34088243599115,2.54642280447564,61.8516510292655,42.4341905327091,"0-0.5-1",NA,0.720092503317834
"chr1-155572037-155572287",1e-04,10000,6.184498395409,113.970010470521,24.6473753093376,"0-0.5-1",NA,0.179247790940421
"chr4-86932240-86932620",0.514801767243112,1.94249527416202,1.66820822763461,110.60531063414,12.6789068131595,"0-0.5-1",NA,1.1743381779459
"chr4-40198081-40198334",1e-04,10000,5.68919281881174,150.942410108037,67.182924181827,"0-0.5-1",NA,0.295377893925944
"chr15-81914787-81915137",0.133794198712873,7.47416561869048,10.6475808068622,1213.60055682169,353.860508812623,"0-0.5-1",NA,0.506878662974445
"chr4-152271597-152271855",1e-04,10000,8.48525131018452,274.772237930939,55.8840562360572,"0-0.5-1",NA,0.36435128037832
"chrX-155297403-155297654",0.215156574734537,4.64777802506762,12.4107420684782,508.572627919951,190.667202298728,"0-0.5-1",NA,0.607616375323722
"chr3-97176267-97176576",1e-04,10000,6.94063008300799,352.927211401153,92.6179022057094,"0-0.5-1",NA,0.391158411390738
"chr1-78706727-78706977",0.173805679915282,5.75355190053298,4.88148316597939,338.008319873947,213.294097318902,"0-0.5-1",NA,0.509366148580815
"chr3-32726719-32726971",0.0829670799439104,12.0529733079198,5.74104369439048,2421.48875469512,979.974233531713,"0-0.5-1",NA,0.453949073509325
"chr12-70961814-70962284",0.0334111699916995,29.9301102071084,6.04435106452353,740.810166147223,214.4485803848,"0-0.5-1",NA,0.427806656309921
"chr5-25850218-25850691",0.175435529128532,5.70009966035645,4.23886270748332,247.016514241091,69.4919999862261,"0-0.5-1",NA,0.600264150259266
"chr2-158638947-158639211",1e-04,10000,4.90804884879323,156.396204830645,42.0324570914031,"0-0.5-1",NA,0.322487849811471
"chr14-29992896-29993221",0.374885840823897,2.6674787124589,4.07832990481049,238.691331164916,69.7625510886859,"0-0.5-1",NA,0.812587329057256
"chr15-101213428-101213681",1e-04,10000,3.94484804555635,48.8248238544979,18.9298315766577,"0-0.5-1",NA,0.249361616597914
"chr9-70779978-70780229",0.257943148602069,3.8768232667529,6.10423142868433,31.2579672361161,21.8686228755829,"0-0.5-1",NA,0.709976324392279
"chr3-89753195-89753455",1e-04,10000,7.74227102885903,139.914721291105,27.0002663052058,"0-0.5-1",NA,0.364582076268981
"chr5-34632043-34632308",1e-04,10000,4.66212272149452,140.380914439231,43.9810860729778,"0-0.5-1",NA,0.401414302035945
"chr15-74589214-74589464",0.0175849067933212,56.8669491259289,3.71955420037144,215.727666236957,135.463294102438,"0-0.5-1",NA,0.331075161134185
"chr8-83941696-83941954",0.252506445713327,3.96029494286775,4.88498202261512,158.697732752128,32.1573899445474,"0-0.5-1",NA,0.731005875575072
"chr3-138455070-138455499",1e-04,10000,8.20765148655135,681.505526120152,185.39674112501,"0-0.5-1",NA,0.378803254745474
"chr1-134432083-134432349",0.321867692009403,3.10686665616251,4.77546667681081,169.492012934556,87.0355221289883,"0-0.5-1",NA,0.706106804228813
"chr14-21448310-21448569",0.102994828369241,9.70922536435476,7.88083178442459,106.112952097356,46.9446521731913,"0-0.5-1",NA,0.518732445940351
"chr9-59315946-59316200",1e-04,10000,4.39300407389861,119.501011462353,51.9559282420359,"0-0.5-1",NA,0.28533536923583
"chr2-180176033-180176288",0.0825829759400079,12.1090332313339,5.99006648325859,347.17845477173,47.2625792361041,"0-0.5-1",NA,0.527440614762509
"chr15-80969053-80969306",0.0111420200621456,89.7503320243916,4.47884865963177,183.502153738047,40.7502087262249,"0-0.5-1",NA,0.473735630247684
"chr6-140652459-140652821",0.406376152818041,2.46077431725616,6.09598194489284,210.485052971786,112.521743715413,"0-0.5-1",0.022706658760217,0.78713692629251
"chr7-78908125-78908382",0.395839775619739,2.52627467372214,3.86323297621097,1321.20639070231,273.614655601739,"0-0.5-1",NA,0.802569078836821
"chr10-81565915-81566371",0.0419714162878366,23.8257387633069,7.77368066745696,1095.52092751918,199.754666728883,"0-0.5-1",NA,0.445788952155491
"chr17-13905434-13905798",0.254884988062389,3.92333815970059,5.48811104100979,243.52043112773,113.373646912915,"0-0.5-1",NA,0.643854757743287
"chr11-53420803-53421238",0.249182286344867,4.01312635287408,4.296371423424,391.315798524953,187.211564919878,"0-0.5-1",NA,0.612423298205494
"chr8-123503665-123503916",0.499594889430657,2.00162175625857,5.76630014987293,247.947054230182,83.712455710382,"0-0.5-1",0.0989848761911976,0.896521189644633
"chr1-89895027-89895282",0.385439030931556,2.59444404886327,5.15785943674338,68.3817975015331,28.3741469618236,"0-0.5-1",NA,0.886969394044869
"chr5-24482934-24483184",1e-04,10000,7.20274742257598,332.361977529946,67.9402227386551,"0-0.5-1",NA,0.382978085860002
"chr5-24501790-24502047",1e-04,10000,4.03205036100888,544.760234745419,107.829317564435,"0-0.5-1",NA,0.199549562430708
"chr1-82895417-82895675",0.125982045114403,7.93763904286451,5.32430057544863,263.013680840807,102.766927598251,"0-0.5-1",NA,0.499539229014044
"chr1-82900745-82901001",0.352319927976301,2.83832937223825,5.53006010705944,119.63981782365,70.5715861658582,"0-0.5-1",NA,0.723086784915792
"chr6-40396512-40396762",0.337924457362589,2.95924126890588,2.83163825170253,34.1304728007784,23.7367254099041,"0-0.5-1",NA,0.800617440635285
"chr17-34613165-34613449",0.161516994300441,6.19129896721506,5.18317093298298,617.085434753089,258.834452291933,"0-0.5-1",NA,0.542746913517692
"chr8-18881719-18882055",1e-04,10000,4.65311881365781,268.095095042283,59.7171533831477,"0-0.5-1",NA,0.403916903201922
"chr8-18883167-18883417",0.103322457991669,9.67843796438361,5.99517411665399,83.6270438599681,36.4177151777045,"0-0.5-1",NA,0.52948739223756
"chr2-75929397-75929647",0.239816106563946,4.16986170915653,5.18844177560564,117.022369644641,52.1234166549845,"0-0.5-1",NA,0.662595479690933
"chr19-9018945-9019196",0.106685559164491,9.37333982060468,4.01584903518586,183.518093462424,78.7116653124349,"0-0.5-1",NA,0.497674681416143
"chr12-87273702-87273997",1e-04,10000,6.11209291641339,6300.05387866469,2904.11649077262,"0-0.5-1",NA,0.332625768471352
"chr1-43115696-43115947",0.2594666054559,3.8540605186665,2.75005368818321,68.511186377812,28.8063519940575,"0-0.5-1",NA,0.723382631689713
"chr19-5427045-5427316",0.163656240636255,6.11036888121253,3.5230047068605,164.255487509924,25.7018480903971,"0-0.5-1",NA,0.672920045943684
"chr1-183323358-183323613",1e-04,10000,5.91742336402185,115.402544654748,53.8021746761439,"0-0.5-1",NA,0.26673067201303
"chr4-134092252-134092504",1e-04,10000,5.39889673605563,188.233296634374,63.6541488499599,"0-0.5-1",NA,0.295981526416656
"chr2-32634808-32635058",1e-04,10000,7.23166031671916,503.177840988311,155.60918666118,"0-0.5-1",NA,0.226290186524876
"chr4-129011279-129011531",0.220862142324061,4.52771122057101,6.42594473111945,769.092921772645,225.810780692321,"0-0.5-1",NA,0.597717422875011
"chr13-100666108-100666415",0.203633981801681,4.91077172460293,7.89488544747769,206.54430027752,74.5413495821996,"0-0.5-1",NA,0.616317415224275
"chr10-4359221-4359472",0.0415298684868081,24.0790553025144,7.09057751191068,2185.18840984534,1113.50538207993,"0-0.5-1",NA,0.393332021293768
"chr4-57896734-57896984",0.149102539359277,6.7067938902798,5.41587379786215,115.703244143153,50.2042339947839,"0-0.5-1",NA,0.578512238686407
"chr4-34566658-34566909",0.0706577037008454,14.1527384506275,4.53870897449348,343.783011884051,268.399243361888,"0-0.5-1",NA,0.348900856599454
"chr4-139318164-139318425",1e-04,10000,6.70685873493768,216.288544340113,62.5536039374746,"0-0.5-1",NA,0.386969039065348
"chr7-27639195-27639453",0.17666749074207,5.66035095534341,4.85115129273468,453.059213937699,273.982348893181,"0-0.5-1",NA,0.515569024800097
"chr4-139649441-139649691",0.19079278640491,5.24128830467284,8.52649367602043,144.137314693786,56.146482182927,"0-0.5-1",NA,0.618060807718768
"chr16-5244653-5244907",0.209351227444915,4.7766617478425,4.22341466903217,489.473677800296,146.606877510877,"0-0.5-1",NA,0.615581673754241
"chr15-90233219-90233469",0.189636241757834,5.27325362879214,2.65398785419322,28.4313262274864,28.1915442340399,"0-0.5-1",NA,0.539440630257882
"chr8-22071267-22071627",1e-04,10000,4.71958121509374,112.860532982125,54.5165000296965,"0-0.5-1",NA,0.368971063616776
"chr3-54749186-54749436",0.312013096748365,3.20499366988588,3.72765515699262,237.247030293785,79.862965449734,"0-0.5-1",NA,0.734659798722991
"chr4-99763207-99763460",0.327468135226969,3.05373223354052,4.15704337060189,75.7597801312644,28.9104606133149,"0-0.5-1",NA,0.825367955059008
"chr7-97391908-97392158",0.182509709389314,5.47916055176488,4.87165738249418,129.40318831,59.4393204516525,"0-0.5-1",NA,0.590177680056912
"chr5-136141342-136141614",0.191649992331845,5.2178452387751,2.04674013277413,81.1261730584077,19.6616539877463,"0-0.5-1",NA,0.758820937810903
"chr11-60555649-60555905",1e-04,10000,5.30528970328025,237.481603405658,122.216378077966,"0-0.5-1",NA,0.246981641594738
"chr11-60558262-60558513",1e-04,10000,6.20495299663897,82.6236888967839,23.8065195508282,"0-0.5-1",NA,0.308317897004387
"chr18-31783518-31783768",0.429824185614528,2.32653264629649,3.33979254993578,86.7286763673436,65.6885320830038,"0-0.5-1",0.0610431359516423,0.800957468447578
"chr9-102733161-102733417",0.468791792177368,2.13314314944671,4.09652845793804,179.834983092134,62.9898055598789,"0-0.5-1",0.0501075152251165,0.888222460301734
"chr13-19150664-19150920",1e-04,10000,8.4243953748597,90.7665187339615,38.6242562950153,"0-0.5-1",NA,0.418463843408893
"chr9-108302046-108302303",1e-04,10000,6.08498241652033,605.585851819891,234.424833948135,"0-0.5-1",NA,0.32938180115224
"chr11-120605425-120605774",0.0102922824892697,97.160178127889,7.39109521770893,1741.12014860168,591.864857807091,"0-0.5-1",NA,0.390947214482865
"chr7-101899284-101899545",1e-04,10000,7.9296990935574,285.516232575468,85.8941189548757,"0-0.5-1",NA,0.252687211726974
"chr2-25285353-25285612",0.120968715294972,8.2666001499775,5.27331704359077,171.781196404298,51.4769960109178,"0-0.5-1",NA,0.581377898509415
"chr5-52866484-52866741",0.342250769962679,2.92183418640387,9.98911457310375,382.637141071854,114.11167682934,"0-0.5-1",NA,0.750588591781451
"chr5-122444196-122444451",1e-04,10000,3.75637522288604,333.097215898933,47.250714596323,"0-0.5-1",NA,0.386917566202785
"chr15-27594655-27594907",0.317951670763168,3.14513208123654,4.70205926382823,70.5761859285957,33.8259531722034,"0-0.5-1",NA,0.742547597892204
"chr5-110256401-110256651",1e-04,10000,13.5636107039658,54.8530994008005,17.6006611427295,"0-0.5-1",NA,0.344949946224612
"chr12-36197035-36197292",1e-04,10000,7.10669640382535,177.737219760715,47.5875140275977,"0-0.5-1",NA,0.3218720386936
"chr13-98273662-98273918",1e-04,10000,7.20045822082322,120.51272757212,45.6142545767592,"0-0.5-1",NA,0.286285979150712
"chr5-114805569-114805820",1e-04,10000,5.59385587598863,237.84352029255,56.6826322778302,"0-0.5-1",NA,0.355146173043785
"chr3-158007770-158008034",1e-04,10000,5.14556978842799,214.113001242024,103.12684253842,"0-0.5-1",NA,0.28824568646387
"chr7-35638974-35639237",0.122741253221628,8.14722005644143,4.0748097056637,293.212238097455,143.521019878142,"0-0.5-1",NA,0.483086247229754
"chr13-96909541-96909796",0.0142304351722053,70.2719198604119,3.67716089160472,390.632520487685,148.779766441895,"0-0.5-1",NA,0.412205395771519
"chr11-94341597-94341847",1e-04,10000,3.62066199241581,162.099230472757,52.9946476774994,"0-0.5-1",NA,0.354029333774426
"chr15-95975220-95975472",0.04242378124066,23.5716848134597,5.0991855474575,87.7208242422816,30.8460796587961,"0-0.5-1",NA,0.489702765473077
"chr9-62377574-62377824",1e-04,10000,7.26319343915173,511.358862849154,76.4862520992432,"0-0.5-1",NA,0.361684140601721
"chr9-62378554-62378805",0.0380260569732999,26.2977568434758,3.65494091422021,75.9938009274202,29.7370683205447,"0-0.5-1",NA,0.479152215250104
"chr4-46472275-46472656",0.0273177787925973,36.6061972897659,6.16635715145998,2496.64911206634,920.929557509493,"0-0.5-1",NA,0.387464750448412
"chr3-95945315-95945565",1e-04,10000,6.83917654139247,290.150805365162,161.343898706725,"0-0.5-1",NA,0.31111063173453
"chr3-95947137-95947389",1e-04,10000,5.93806747518415,819.30803870958,470.004958685516,"0-0.5-1",NA,0.303725591279641
"chr11-5042331-5042794",1e-04,10000,6.32785622201628,510.397454508306,129.659163324808,"0-0.5-1",NA,0.256785550777655
"chr8-109861105-109861541",1e-04,10000,4.29166639988105,117.701626468901,35.8953887622609,"0-0.5-1",NA,0.339046179187056
"chr8-109863949-109864209",1e-04,10000,5.15296234977624,248.25686404259,103.848953923568,"0-0.5-1",NA,0.3669309668867
"chr8-72257136-72257387",0.0857781109485925,11.657985807117,8.30520980393447,212.99167008842,53.9348116239933,"0-0.5-1",NA,0.550906174385036
"chrX-163929295-163929546",1e-04,10000,6.31953627597577,367.471691447919,171.319511434874,"0-0.5-1",NA,0.193716831986992
"chr7-141632749-141633011",0.0104793283139033,95.4259633867247,5.71300558953062,482.396054507571,85.807379275828,"0-0.5-1",NA,0.467069548469436
"chr11-83404783-83405036",1e-04,10000,7.31767549044492,249.905490349705,72.7119755238772,"0-0.5-1",NA,0.320822492022554
"chr16-20543656-20544052",0.240451215195785,4.15884776953928,7.51764452633136,853.843325090414,225.276806828263,"0-0.5-1",NA,0.637074092892252
"chr7-16749040-16749296",0.022363332204245,44.7160553206906,7.03200076973773,2006.06427276386,309.085100032231,"0-0.5-1",NA,0.438055792306982
"chr13-94565953-94566316",0.00810374372437511,123.399756212936,7.20894650947815,256.692341364727,86.3527295693409,"0-0.5-1",NA,0.400302038319037
"chr18-46790365-46790826",0.200632174617641,4.98424543274663,6.37004117373867,90.4852834866021,76.7255179385525,"0-0.5-1",NA,0.566024985939601
"chr3-103821773-103822025",0.0796873857569742,12.5490375986199,6.54274718140849,69.1822429554083,33.4534739906104,"0-0.5-1",NA,0.512585753950486
"chr5-142477548-142477804",1e-04,10000,5.25709407382624,234.667494634003,52.2454168183633,"0-0.5-1",NA,0.365306575450742
"chr18-62953553-62953803",0.0224648360447821,44.5140128335044,3.65996853305374,161.639106332179,59.5999812178483,"0-0.5-1",NA,0.427019007716508
"chr14-50926888-50927188",0.0130635403133996,76.5489274736861,5.40264140958163,1268.72716475681,552.681283813934,"0-0.5-1",NA,0.36005472706906
"chr3-95897212-95897469",1e-04,10000,5.8366576827059,819.425125039388,450.838874721439,"0-0.5-1",NA,0.207885632336001
"chr15-79907656-79907906",0.0384663125462871,25.9967731192503,5.36766798440431,390.71367940595,88.7251815898301,"0-0.5-1",NA,0.483535915952908
"chrX-112372505-112372755",1e-04,10000,6.50087227829167,87.1613851110477,45.1454349709645,"0-0.5-1",NA,0.309991668799151
"chrX-20860137-20860521",1e-04,10000,5.27639739661134,348.813729990719,113.856981674459,"0-0.5-1",NA,0.275945666639464
"chr11-103985081-103985350",0.0867943405639836,11.5214885383317,2.38335444764555,405.087287247595,116.913431360633,"0-0.5-1",NA,0.503695023412325
"chr14-26656592-26656842",0.18275747035971,5.47173255370498,6.16177820637219,627.289676442958,333.662366644097,"0-0.5-1",NA,0.508751587988048
"chr6-28426249-28426603",1e-04,10000,9.00023266826449,2190.50945728406,614.462072855548,"0-0.5-1",NA,0.319821018370265
"chr12-69373531-69373785",1e-04,10000,6.35540131754039,662.558165916234,276.516947135764,"0-0.5-1",NA,0.336093396865766
"chr12-69375729-69375980",0.167721881015353,5.96225128138446,4.71184026093364,347.983533408703,101.9045370505,"0-0.5-1",NA,0.572468756395028
"chr2-180982061-180982524",0.127882521273861,7.81967691940086,3.75109600878408,214.400091962185,57.5484028521766,"0-0.5-1",NA,0.583096810455491
"chr2-91276680-91276930",0.0699259055762572,14.3008516194253,3.45295481427489,169.197580412764,21.6531774792975,"0-0.5-1",NA,0.58797798216231
"chr2-91672070-91672320",0.208011514495788,4.80742617745928,4.94813027115759,119.099328608348,61.0466773163758,"0-0.5-1",NA,0.605048025158311
"chr11-97501964-97502400",0.194402036656171,5.14397903026422,3.73929841711552,118.666933782813,34.0901479331968,"0-0.5-1",NA,0.665634861060598
"chr9-32264516-32264766",0.529748549637068,1.88768803743795,7.18390785589447,133.723235310725,36.2394182526681,"0-0.5-1",0.0346855232570734,1.02958454263865
"chr12-52568584-52568834",0.0369933866548486,27.0318586759867,6.13883239863788,118.319869511138,79.6201718750858,"0-0.5-1",NA,0.393821819376992
"chr7-24926335-24926591",0.0674930524210728,14.816339817634,6.85423892800817,107.564489154731,42.5596462331888,"0-0.5-1",NA,0.501723292494001
"chr8-3456350-3456600",0.104446852061406,9.57424738288986,3.47026946451529,117.643341898196,28.4021863457992,"0-0.5-1",NA,0.586762916609646
"chr3-88647801-88648052",0.426496902813361,2.34468291188883,3.21355865434888,99.6031936580682,24.5269912895939,"0-0.5-1",NA,0.970397326744447
"chr8-11834965-11835217",0.139838243582436,7.15111956773462,2.16333760554463,172.187566747505,54.9695102018618,"0-0.5-1",NA,0.610472345812648
"chr10-88743839-88744092",1e-04,10000,6.75157362009697,385.345828473316,102.05166087441,"0-0.5-1",NA,0.212828146711724
"chr18-46933972-46934223",0.356865167651264,2.80217877968191,6.28253835374636,142.555446062746,76.3827209473988,"0-0.5-1",NA,0.744906874624952
"chr8-94674170-94674457",0.00639807645362024,156.296975700277,5.40868557237377,346.672371095648,156.108640933524,"0-0.5-1",NA,0.396091485406276
"chr2-15082201-15082451",1e-04,10000,4.45642731747379,124.989862603214,61.5339055371537,"0-0.5-1",NA,0.330074875289151
"chr5-124117943-124118196",0.0212205577189469,47.1241148910588,5.03276616385199,592.790243947624,173.827755712911,"0-0.5-1",NA,0.454813334149944
"chr6-97233057-97233371",1e-04,10000,3.76760975375945,58.1199407095198,29.8081178857735,"0-0.5-1",NA,0.271391904434503
"chr2-53218194-53218486",0.569189117549903,1.75688531134351,5.71708859633217,120.737693240126,53.7402908987278,"0-0.5-1",0.109123331613825,1.0258472960332
"chr1-135156018-135156269",0.0806824295432905,12.3942722803537,3.41655500453514,312.042626882932,204.837367319249,"0-0.5-1",NA,0.390579817633565
"chr6-108823297-108823723",0.16854865176326,5.93300503764681,5.34953798939859,433.035682337153,183.929048231011,"0-0.5-1",NA,0.573488579835908
"chr5-21662342-21662600",0.0756922456988069,13.2113929342139,4.29553491265153,379.439531468149,207.409217049135,"0-0.5-1",NA,0.419414964637484
"chr7-128244843-128245100",0.70563537847073,1.41716250419193,1.26008353716623,54.463159890504,12.91314315474,"0-0.5-1",0.0452630731070763,1.38478340824441
"chrX-134721661-134721912",0.171695484632426,5.82426498950074,4.75242778130284,144.524241752467,62.3058121814637,"0-0.5-1",NA,0.582996810615446
"chrX-135747076-135747326",1e-04,10000,2.50121207275627,122.698830853267,52.1627746997259,"0-0.5-1",NA,0.252332473284794
"chr10-4454885-4455140",0.126974255531855,7.8756122318758,4.17243066072027,160.279136867712,47.5878392094489,"0-0.5-1",NA,0.566288955471076
