"","d","tau","tau_all","mu1","mu2","points","d.min","d.max"
"chr5-34632043-34632308",0.196419331112419,5.09114858673284,4.66212272149452,118.030957929832,36.4831993324118,"0-24",0.131747487556083,0.316545593679726
"chr15-74589214-74589464",0.18819996992244,5.31349712973979,3.71955420037144,190.062332322479,120.197706017312,"0-24",0.149464214700615,0.238887222487747
"chr8-83941696-83941954",0.163933518534044,6.10003377553524,4.88498202261512,165.700813393604,33.224429465334,"0-24",0.113261013692548,0.24024923229856
"chr3-138455070-138455499",0.12280565971171,8.14294717643742,8.20765148655135,813.280663424353,194.727877778154,"0-24",0.101627438739406,0.144725487629218
"chr1-134432083-134432349",0.174904359574006,5.71741037465036,4.77546667681081,152.493566876016,86.5214492495368,"0-24",0.136004818782195,0.225688399685706
"chr14-21448310-21448569",0.138220714769386,7.2348055909597,7.88083178442459,155.272904452347,59.4579909668301,"0-24",0.104905867080766,0.177458181714126
"chr9-59315946-59316200",0.211208929958551,4.73464829444591,4.39300407389861,125.025498090462,51.0268832842755,"0-24",0.146660910139479,0.331310989010709
"chr2-180176033-180176288",0.123285796749611,8.11123443547161,5.99006648325859,296.153780944976,49.9162953887179,"0-24",0.0920898425357774,0.159516975092705
"chr15-80969053-80969306",0.155738509321371,6.42101946626748,4.47884865963177,184.760519139843,40.3972286506199,"0-24",0.111965179626479,0.215748833825669
"chr6-140652459-140652821",0.131247957882946,7.61916616555554,6.09598194489284,214.492305320147,112.326557719551,"0-24",0.105977908085381,0.158756266980688
"chr7-78908125-78908382",0.18525274220012,5.39803075584028,3.86323297621097,1165.93808215036,250.195672909371,"0-24",0.155936182970941,0.219085358461131
"chr10-81565915-81566371",0.137979841576737,7.24743548458019,7.77368066745696,877.112445760033,188.179978091805,"0-24",0.114912517785594,0.162395482496669
"chr17-13905434-13905798",0.151382779306525,6.60577117543313,5.48811104100979,257.794485100526,121.941630147036,"0-24",0.122681144883052,0.183930624317739
"chr11-53420803-53421238",0.166826307433565,5.99425843192166,4.296371423424,425.425075679405,195.287181179861,"0-24",0.139333315357013,0.197796592978717
"chr8-123503665-123503916",0.177087240478408,5.6469342302611,5.76630014987293,265.367960193744,92.8717513079775,"0-24",0.138206556322949,0.227867445744741
"chr1-89895027-89895282",0.161153349520247,6.20526971966142,5.15785943674338,71.0377817923032,29.8142316769922,"0-24",0.110351348137529,0.237522259111715
"chr5-24482934-24483184",0.114414663637816,8.74013844209284,7.20274742257598,231.223412081278,55.9293822934631,"0-24",0.086318285106294,0.145848560616264
"chr5-24501790-24502047",0.151152001761482,6.61585680868454,4.03205036100888,426.798464508733,73.6899846531459,"0-24",0.117085289213177,0.192491139199755
"chr1-82895417-82895675",0.157000688135612,6.36939883433015,5.32430057544863,305.82337670625,126.229374754872,"0-24",0.127271420257133,0.191158514384394
"chr1-82900745-82901001",0.134884537938549,7.41374819740704,5.53006010705944,142.602579591394,82.0800655448597,"0-24",0.106143273121832,0.167460990871617
"chr6-40396512-40396762",2.08514612212513,0.479582696574197,2.83163825170253,49.7218099000681,23.641466994476,"0-24",0.152990668701216,NA
"chr17-34613165-34613449",0.186621339000586,5.35844403086649,5.18317093298298,604.163609907857,255.169518494927,"0-24",0.157071782298625,0.220634159754382
"chr8-18881719-18882055",0.167090742130675,5.98477203014599,4.65311881365781,228.875940607165,54.8865958687932,"0-24",0.123696456087316,0.226879987594174
"chr8-18883167-18883417",0.108518665771403,9.21500456065803,5.99517411665399,89.6146724074595,39.9805261856287,"0-24",0.0786215284087191,0.142768058166133
"chr2-75929397-75929647",0.155556733599148,6.42852274448552,5.18844177560564,146.751887259461,53.1419765367763,"0-24",0.116102697860087,0.206673327681149
"chr19-9018945-9019196",0.228548614262347,4.37543672372529,4.01584903518586,194.887652891525,78.5083180487176,"0-24",0.164169525709844,0.348589802210486
"chr12-87273702-87273997",0.148825164598738,6.71929376121434,6.11209291641339,6697.83366620302,2717.42827969729,"0-24",0.132200349004677,0.165513139398075
"chr1-43115696-43115947",0.18961917044371,5.27372837704118,2.75005368818321,64.9514983097012,29.865551611172,"0-24",0.124833325222543,0.309780347407699
"chr19-5427045-5427316",1.29542625342758,0.771946683459668,3.5230047068605,116.854059996171,26.3619746657622,"0-24",0.154194217244484,NA
"chr1-183323358-183323613",0.17364266355136,5.75895335597763,5.91742336402185,119.485435943225,41.9337998794894,"0-24",0.123192551793208,0.249843840835212
"chr4-134092252-134092504",0.141002489955997,7.09207334077625,5.39889673605563,138.305092402846,48.9163301818235,"0-24",0.104791675115244,0.186293553122227
"chr2-32634808-32635058",0.12845856626879,7.78461124894989,7.23166031671916,383.492952026214,121.341758143943,"0-24",0.104121755734082,0.154636154238265
"chr4-129011279-129011531",0.157464130448898,6.35065266704999,6.42594473111945,799.639407456951,240.307080263608,"0-24",0.133153734353752,0.183699544033602
"chr13-100666108-100666415",0.104374125630312,9.58091858457287,7.89488544747769,247.559755306941,71.8740993648937,"0-24",0.0797287187617574,0.130732810447109
"chr10-4359221-4359472",0.130508617746119,7.66232925664206,7.09057751191068,2673.58806911008,1207.89051711267,"0-24",0.113345650690756,0.147792836463725
"chr4-57896734-57896984",0.134646598390512,7.42684933710485,5.41587379786215,121.746719809903,49.1358096238625,"0-24",0.100511142089762,0.176030958639244
"chr4-34566658-34566909",0.172617621881147,5.79315129650283,4.53870897449348,410.823299791139,305.366902854377,"0-24",0.147704889791095,0.199813098178007
"chr4-139318164-139318425",0.133986999501403,7.46341065716251,6.70685873493768,206.110897009302,56.4862948250007,"0-24",0.101510025510237,0.172471960312574
"chr7-27639195-27639453",0.1829979860514,5.46454101259411,4.85115129273468,514.789504575842,316.092640417571,"0-24",0.15642129764417,0.212688808591173
"chr4-139649441-139649691",0.105263149430611,9.50000076388737,8.52649367602043,134.532076990322,57.9783481957309,"0-24",0.0792961837780861,0.133626500129905
"chr16-5244653-5244907",0.166444606917203,6.00800481626566,4.22341466903217,455.783019570115,140.125973359063,"0-24",0.13574367469118,0.202307991652009
"chr15-90233219-90233469",0.192182267985563,5.20339368705504,2.65398785419322,31.183367568007,31.8892216792012,"0-24",0.127920698888721,0.31220131969915
"chr8-22071267-22071627",0.122322116082933,8.17513653313525,4.71958121509374,117.545997070979,47.4835007653417,"0-24",0.0910519417666915,0.158636327432553
"chr3-54749186-54749436",0.227828062604326,4.38927491446355,3.72765515699262,212.675649355875,77.1936976295173,"0-24",0.163445769660224,0.34787596104
"chr4-99763207-99763460",2.02848948203873,0.492977660892256,4.15704337060189,88.4607888863235,32.8274614823876,"0-24",0.164513488572726,NA
"chr7-97391908-97392158",0.156716516377359,6.38094837172166,4.87165738249418,136.439281527252,68.1647916444051,"0-24",0.120363069775877,0.202101642243997
"chr5-136141342-136141614",1.46427896183787,0.68292997855058,2.04674013277413,75.3500309168445,16.4956647595375,"0-24",0.134123798629207,NA
"chr11-60555649-60555905",0.147218446044544,6.7926270577359,5.30528970328025,241.164558780891,121.920090943823,"0-24",0.119580084455795,0.178294798168629
"chr11-60558262-60558513",0.0972605415691077,10.2816618524529,6.20495299663897,94.4000095069125,23.3451557853315,"0-24",0.063993393925331,0.136265495523189
"chr18-31783518-31783768",0.176025363119104,5.68099950075586,3.33979254993578,91.8530895362744,68.176938242869,"0-24",0.132919614183667,0.235632345230782
"chr9-102733161-102733417",0.138089956316257,7.24165628461619,4.09652845793804,167.262521356992,62.6566133929743,"0-24",0.105788068624641,0.176408426150998
"chr13-19150664-19150920",0.0848592520102286,11.7842188837519,8.4243953748597,112.794083125852,35.5061334384307,"0-24",0.0583889219753073,0.113442772346233
"chr9-108302046-108302303",0.145074584417989,6.89300613206516,6.08498241652033,576.258238954294,232.479539491895,"0-24",0.12233699880294,0.169122962992805
"chr11-120605425-120605774",0.129109089114401,7.74538808119014,7.39109521770893,1881.82674881083,585.984779634679,"0-24",0.111217190652667,0.147133449639952
"chr7-101899284-101899545",0.0987142463146617,10.1302500635258,7.9296990935574,238.148655087124,62.2691104415724,"0-24",0.0742187459417572,0.124874391872287
"chr2-25285353-25285612",0.142001952989944,7.04215666717494,5.27331704359077,203.104333986557,48.2106138335191,"0-24",0.105445626743293,0.187551931291063
"chr5-52866484-52866741",0.0933280155920468,10.7148962040635,9.98911457310375,451.789258718555,117.191627544957,"0-24",0.0728675966555351,0.114332898663732
"chr5-122444196-122444451",0.134002860870611,7.46252724384424,3.75637522288604,272.067798492104,40.6928210643686,"0-24",0.0973240090133947,0.179601695288644
"chr15-27594655-27594907",0.17204791867551,5.81233418979071,4.70205926382823,94.2818698648265,40.0661636699273,"0-24",0.121602959489456,0.248242343766175
"chr5-110256401-110256651",0.0469462203355241,21.3009693400877,13.5636107039658,49.7007816587965,15.5288002922252,"0-24",0.0193977450853329,0.0756754283179902
"chr12-36197035-36197292",0.0916785413296737,10.9076779090979,7.10669640382535,209.757464876339,39.7356049302044,"0-24",0.0647608159775653,0.120919712212581
"chr13-98273662-98273918",0.102862349872334,9.72173007170392,7.20045822082322,135.102845536245,42.6706211985095,"0-24",0.0745817800501656,0.134421983831031
"chr5-114805569-114805820",0.209152441228231,4.78120166385618,5.59385587598863,219.247193426168,48.8773492825497,"0-24",0.144505073861568,0.329276818555212
"chr3-158007770-158008034",0.154401077710466,6.47663873094986,5.14556978842799,263.562560424175,104.381323800107,"0-24",0.123551158767718,0.190373031288145
"chr7-35638974-35639237",0.200899303275254,4.97761805888341,4.0748097056637,352.353304667094,161.707636014818,"0-24",0.162135274596733,0.251617051112562
"chr13-96909541-96909796",0.178700704330471,5.59594884500679,3.67716089160472,385.378625342415,141.244572350978,"0-24",0.144897461506884,0.219844026174999
"chr11-94341597-94341847",0.16241885161271,6.15692076425042,3.62066199241581,173.04684559867,48.372938514177,"0-24",0.118889661603392,0.222274123359591
"chr15-95975220-95975472",0.113548242226735,8.80682941795949,5.0991855474575,84.0226160983564,30.9826164718855,"0-24",0.0791676569862785,0.155072033555454
"chr9-62377574-62377824",0.154748622100606,6.4620930798975,7.26319343915173,540.145934572046,66.0016919623323,"0-24",0.118267692625078,0.200246899454951
"chr9-62378554-62378805",2.18135594229411,0.458430456309808,3.65494091422021,136.309502453457,32.4486495310834,"0-24",0.164874349055192,NA
"chr4-46472275-46472656",0.148922073206585,6.714921290498,6.16635715145998,2720.97786601418,955.459258968781,"0-24",0.130904107902072,0.167087340194896
"chr3-95945315-95945565",0.149222614752128,6.70139711504913,6.83917654139247,294.448190231146,162.441364062612,"0-24",0.123489349591973,0.177421735008203
"chr3-95947137-95947389",0.147417719916599,6.78344503337692,5.93806747518415,883.233305724017,479.021692164048,"0-24",0.127973215526803,0.167251401856526
"chr11-5042331-5042794",0.125784241795213,7.95012145979368,6.32785622201628,481.577140633429,112.27670582531,"0-24",0.10117077431935,0.152268552958723
"chr8-109861105-109861541",0.150485843599425,6.64514333096925,4.29166639988105,112.862976211811,36.1226669522499,"0-24",0.106784341770263,0.210426809259092
"chr8-109863949-109864209",0.129494234022905,7.72235155909039,5.15296234977624,232.078699800036,94.3241927538603,"0-24",0.103115045222889,0.158604195438236
"chr8-72257136-72257387",0.155445230710862,6.43313400756607,8.30520980393447,254.293079320608,52.6798992275308,"0-24",0.115777840914637,0.20672103539523
"chrX-163929295-163929546",0.124531231302003,8.03011412916074,6.31953627597577,412.416849325268,148.214579554475,"0-24",0.101784208208495,0.148467652140626
"chr7-141632749-141633011",0.1328609690812,7.52666495597242,5.71300558953062,459.606958783273,70.9371419761366,"0-24",0.102898002854968,0.167177134787798
"chr11-83404783-83405036",0.124316424791639,8.04398937369741,7.31767549044492,211.115793602586,68.3390254598164,"0-24",0.0959560930503258,0.156054335905299
"chr16-20543656-20544052",0.136115883408559,7.34668118781146,7.51764452633136,804.075438471458,212.422898943454,"0-24",0.114047972584402,0.159205542935768
"chr7-16749040-16749296",0.143219541022407,6.98228742294008,7.03200076973773,1729.94800746695,281.893259413612,"0-24",0.12164314513114,0.16575617169897
"chr13-94565953-94566316",0.117931506003249,8.47949826039238,7.20894650947815,389.402293099896,103.746426641236,"0-24",0.0937546577665071,0.143718253414432
"chr18-46790365-46790826",0.168075834271716,5.94969529280081,6.37004117373867,100.798866371038,71.0337534250364,"0-24",0.128830711228485,0.219072840929326
"chr3-103821773-103822025",0.105434526754936,9.48455909821957,6.54274718140849,73.6977093296749,38.5795241973519,"0-24",0.0759894571075378,0.138539252298419
"chr5-142477548-142477804",0.11467224204479,8.72050621988719,5.25709407382624,180.417775620345,41.0297952929919,"0-24",0.0833729524856174,0.150944694730887
"chr18-62953553-62953803",0.159091978909924,6.28567201723092,3.65996853305374,150.667103647867,59.6689273662622,"0-24",0.119986552748723,0.210007633782776
"chr14-50926888-50927188",0.163313570991985,6.12318984837504,5.40264140958163,1414.10007106561,582.498693651576,"0-24",0.143035377154356,0.184180377231606
"chr3-95897212-95897469",0.144799097202459,6.9061204062743,5.8366576827059,753.693132760174,385.107407974837,"0-24",0.124712305894874,0.165421326947629
"chr15-79907656-79907906",0.155104482465539,6.44726692680967,5.36766798440431,493.585962219483,79.7904744682883,"0-24",0.120921695703927,0.196545541048806
"chrX-112372505-112372755",0.154075816408308,6.49031122022393,6.50087227829167,87.6535633634153,38.1201278513369,"0-24",0.110264258786802,0.214098019133464
"chrX-20860137-20860521",0.193281243353643,5.17380777694151,5.27639739661134,296.949379573904,100.328245208234,"0-24",0.150019679789603,0.252996499971777
"chr11-103985081-103985350",3.29840401021477,0.303176929479565,2.38335444764555,255.273244769497,96.2956583932814,"0-24",0.207775849771975,NA
"chr14-26656592-26656842",0.156685486029703,6.38221206915378,6.16177820637219,719.812244511042,389.464872897424,"0-24",0.135499563914219,0.178720402395667
"chr6-28426249-28426603",0.100476409434545,9.95258494633456,9.00023266826449,1572.84090158894,462.581363945164,"0-24",0.0835750040528166,0.117293783574045
"chr12-69373531-69373785",0.129193749886717,7.74031252190489,6.35540131754039,707.542723008659,289.53245682423,"0-24",0.109014152125205,0.149869037897864
"chr12-69375729-69375980",0.140773017856457,7.10363402892786,4.71184026093364,330.22834040873,104.043185528909,"0-24",0.112940161781418,0.172008432967783
"chr2-180982061-180982524",0.144441487111053,6.92321866799359,3.75109600878408,181.855141130871,51.6472829248306,"0-24",0.108080543057082,0.189858703870333
"chr2-91276680-91276930",0.145902775167359,6.85387922781416,3.45295481427489,154.090828100722,21.7048959756921,"0-24",0.0947983935514621,0.222414247962651
"chr2-91672070-91672320",1.60434080186994,0.623308962057468,4.94813027115759,130.782090349855,67.8549193192674,"0-24",0.194253927396718,NA
"chr11-97501964-97502400",0.135373323159196,7.38697977314203,3.73929841711552,107.598550819475,33.0830954393184,"0-24",0.095767624711141,0.186599958315947
"chr9-32264516-32264766",0.102172991652382,9.78732230335631,7.18390785589447,146.89849292758,36.4046339299515,"0-24",0.07257767628894,0.135466305434402
"chr12-52568584-52568834",0.118239978506942,8.45737636819083,6.13883239863788,125.312210156438,76.9770011768818,"0-24",0.0924299534519652,0.146464753762726
"chr7-24926335-24926591",0.113547987199391,8.80684919798703,6.85423892800817,113.425562487453,43.4340443888972,"0-24",0.0833440820105226,0.148041634769531
"chr8-3456350-3456600",0.166115272194659,6.01991609072627,3.47026946451529,132.13352447902,33.9661024317505,"0-24",0.115275335742264,0.242523252776975
"chr3-88647801-88648052",0.148806790717352,6.72012342433641,3.21355865434888,124.879278945962,22.2825506663355,"0-24",0.0974639895415849,0.225404736021792
"chr8-11834965-11835217",1.49972563712695,0.666788628029136,2.16333760554463,166.09420384434,42.0122471264227,"0-24",0.174400231373659,NA
"chr10-88743839-88744092",0.108712286504384,9.19859228569969,6.75157362009697,380.347050009741,82.6646845461155,"0-24",0.084632894411887,0.134399086153568
"chr18-46933972-46934223",0.132762087562125,7.53227083396124,6.28253835374636,176.891032397196,87.6889643316697,"0-24",0.105049633802528,0.163899210968156
"chr8-94674170-94674457",0.144013586123345,6.94378931126342,5.40868557237377,238.22871901405,125.551096271454,"0-24",0.117314669621562,0.173760179928294
"chr2-15082201-15082451",0.139593971315157,7.16363314675195,4.45642731747379,114.349603243121,54.5951136475382,"0-24",0.105547411224654,0.180927158230265
